date,year,month,day,day_of_week,is_weekend,is_holiday,holiday_name,is_substitute_holiday,is_holiday_or_weekend,is_long_weekend,daily_parking_count,daily_usage_minutes,avg_stay_minutes,lag_1d_parking,lag_7d_parking,rolling_mean_3d_parking,rolling_mean_7d_parking
2020-10-26,2020,10,26,Monday,False,False,,False,False,False,830,29563,35.62,1720,989,1585.67,1672.71
2020-10-27,2020,10,27,Tuesday,False,False,,False,False,False,1519,38387,25.27,830,1769,1356.33,1637.0
2020-10-28,2020,10,28,Wednesday,False,False,,False,False,False,1712,40459,23.63,1519,1632,1353.67,1648.43
2020-10-29,2020,10,29,Thursday,False,False,,False,False,False,1691,66883,39.55,1712,1671,1640.67,1651.29
2020-10-30,2020,10,30,Friday,False,False,,False,False,False,1910,66867,35.01,1691,1880,1771.0,1655.57
2020-10-31,2020,10,31,Saturday,True,False,,False,True,False,2057,125169,60.85,1910,2207,1886.0,1634.14
2020-11-01,2020,11,1,Sunday,True,False,,False,True,False,1024,42341,41.35,2057,1720,1663.67,1534.71
2020-11-02,2020,11,2,Monday,False,False,,False,False,False,1428,54935,38.47,1024,830,1503.0,1620.14
2020-11-03,2020,11,3,Tuesday,False,False,,False,False,False,1599,47173,29.5,1428,1519,1350.33,1631.57
2020-11-04,2020,11,4,Wednesday,False,False,,False,False,False,1680,53855,32.06,1599,1712,1569.0,1627.0
2020-11-05,2020,11,5,Thursday,False,False,,False,False,False,1565,55187,35.26,1680,1691,1614.67,1609.0
2020-11-06,2020,11,6,Friday,False,False,,False,False,False,1450,54255,37.42,1565,1910,1565.0,1543.29
2020-11-07,2020,11,7,Saturday,True,False,,False,True,False,2056,110577,53.78,1450,2057,1690.33,1543.14
2020-11-08,2020,11,8,Sunday,True,False,,False,True,False,1835,106302,57.93,2056,1024,1780.33,1659.0
2020-11-09,2020,11,9,Monday,False,False,,False,False,False,1344,44325,32.98,1835,1428,1745.0,1647.0
2020-11-10,2020,11,10,Tuesday,False,False,,False,False,False,1627,51576,31.7,1344,1599,1602.0,1651.0
2020-11-11,2020,11,11,Wednesday,False,False,,False,False,False,1461,48741,33.36,1627,1680,1477.33,1619.71
2020-11-12,2020,11,12,Thursday,False,False,,False,False,False,1594,52208,32.75,1461,1565,1560.67,1623.86
2020-11-13,2020,11,13,Friday,False,False,,False,False,False,1376,46793,34.01,1594,1450,1477.0,1613.29
2020-11-14,2020,11,14,Saturday,True,False,,False,True,False,2027,91861,45.32,1376,2056,1665.67,1609.14
2020-11-15,2020,11,15,Sunday,True,False,,False,True,False,1671,88035,52.68,2027,1835,1691.33,1585.71
2020-11-16,2020,11,16,Monday,False,False,,False,False,False,1365,59166,43.35,1671,1344,1687.67,1588.71
2020-11-17,2020,11,17,Tuesday,False,False,,False,False,False,1262,50736,40.2,1365,1627,1432.67,1536.57
2020-11-18,2020,11,18,Wednesday,False,False,,False,False,False,1205,40988,34.01,1262,1461,1277.33,1500.0
2020-11-19,2020,11,19,Thursday,False,False,,False,False,False,1152,27692,24.04,1205,1594,1206.33,1436.86
2020-11-20,2020,11,20,Friday,False,False,,False,False,False,1393,39369,28.26,1152,1376,1250.0,1439.29
2020-11-21,2020,11,21,Saturday,True,False,,False,True,False,1660,73208,44.1,1393,2027,1401.67,1386.86
2020-11-22,2020,11,22,Sunday,True,False,,False,True,False,1315,60615,46.1,1660,1671,1456.0,1336.0
2020-11-23,2020,11,23,Monday,False,False,,False,False,False,1523,60972,40.03,1315,1365,1499.33,1358.57
2020-11-24,2020,11,24,Tuesday,False,False,,False,False,False,1643,56773,34.55,1523,1262,1493.67,1413.0
2020-11-25,2020,11,25,Wednesday,False,False,,False,False,False,1673,59913,35.81,1643,1205,1613.0,1479.86
2020-11-26,2020,11,26,Thursday,False,False,,False,False,False,1769,58405,33.02,1673,1152,1695.0,1568.0
2020-11-27,2020,11,27,Friday,False,False,,False,False,False,1794,58719,32.73,1769,1393,1745.33,1625.29
2020-11-28,2020,11,28,Saturday,True,False,,False,True,False,1717,88791,51.71,1794,1660,1760.0,1633.43
2020-11-29,2020,11,29,Sunday,True,False,,False,True,False,1346,78562,58.37,1717,1315,1619.0,1637.86
2020-11-30,2020,11,30,Monday,False,False,,False,False,False,1254,46838,37.35,1346,1523,1439.0,1599.43
2020-12-01,2020,12,1,Tuesday,False,False,,False,False,False,1392,34573,24.84,1254,1643,1330.67,1563.57
2020-12-02,2020,12,2,Wednesday,False,False,,False,False,False,1304,56964,43.68,1392,1673,1316.67,1510.86
2020-12-03,2020,12,3,Thursday,False,False,,False,False,False,1395,50599,36.27,1304,1769,1363.67,1457.43
2020-12-04,2020,12,4,Friday,False,False,,False,False,False,1474,58407,39.62,1395,1794,1391.0,1411.71
2020-12-05,2020,12,5,Saturday,True,False,,False,True,False,1545,81907,53.01,1474,1717,1471.33,1387.14
2020-12-06,2020,12,6,Sunday,True,False,,False,True,False,1596,79165,49.6,1545,1346,1538.33,1422.86
2020-12-07,2020,12,7,Monday,False,False,,False,False,False,1311,53751,41.0,1596,1254,1484.0,1431.0
2020-12-08,2020,12,8,Tuesday,False,False,,False,False,False,1550,30420,19.63,1311,1392,1485.67,1453.57
2020-12-09,2020,12,9,Wednesday,False,False,,False,False,False,1333,20129,15.1,1550,1304,1398.0,1457.71
2020-12-10,2020,12,10,Thursday,False,False,,False,False,False,914,25634,28.05,1333,1395,1265.67,1389.0
2020-12-11,2020,12,11,Friday,False,False,,False,False,False,1196,20988,17.55,914,1474,1147.67,1349.29
2020-12-12,2020,12,12,Saturday,True,False,,False,True,False,1506,56497,37.51,1196,1545,1205.33,1343.71
2020-12-13,2020,12,13,Sunday,True,False,,False,True,False,1103,32515,29.48,1506,1596,1268.33,1273.29
2020-12-14,2020,12,14,Monday,False,False,,False,False,False,1151,18885,16.41,1103,1311,1253.33,1250.43
2020-12-15,2020,12,15,Tuesday,False,False,,False,False,False,1254,20607,16.43,1151,1550,1169.33,1208.14
2020-12-16,2020,12,16,Wednesday,False,False,,False,False,False,1298,33615,25.9,1254,1333,1234.33,1203.14
2020-12-17,2020,12,17,Thursday,False,False,,False,False,False,1309,26785,20.46,1298,914,1287.0,1259.57
2020-12-18,2020,12,18,Friday,False,False,,False,False,False,2053,23689,11.54,1309,1196,1553.33,1382.0
2020-12-19,2020,12,19,Saturday,True,False,,False,True,False,1720,41243,23.98,2053,1506,1694.0,1412.57
2020-12-20,2020,12,20,Sunday,True,False,,False,True,False,1489,68159,45.78,1720,1103,1754.0,1467.71
2020-12-21,2020,12,21,Monday,False,False,,False,False,False,1441,46583,32.33,1489,1151,1550.0,1509.14
2020-12-22,2020,12,22,Tuesday,False,False,,False,False,False,1397,47686,34.13,1441,1254,1442.33,1529.57
2020-12-23,2020,12,23,Wednesday,False,False,,False,False,False,1308,39818,30.44,1397,1298,1382.0,1531.0
2020-12-24,2020,12,24,Thursday,False,False,,False,False,False,1324,42796,32.32,1308,1309,1343.0,1533.14
2020-12-25,2020,12,25,Friday,False,False,,False,False,False,1461,63144,43.22,1324,2053,1364.33,1448.57
2020-12-26,2020,12,26,Saturday,True,False,,False,True,False,1516,84245,55.57,1461,1720,1433.67,1419.43
2020-12-27,2020,12,27,Sunday,True,False,,False,True,False,1578,84010,53.24,1516,1489,1518.33,1432.14
2020-12-28,2020,12,28,Monday,False,False,,False,False,False,1289,46922,36.4,1578,1441,1461.0,1410.43
2020-12-29,2020,12,29,Tuesday,False,False,,False,False,False,1107,33356,30.13,1289,1397,1324.67,1369.0
2020-12-30,2020,12,30,Wednesday,False,False,,False,False,False,1106,27304,24.69,1107,1308,1167.33,1340.14
2020-12-31,2020,12,31,Thursday,False,False,,False,False,False,1207,33092,27.42,1106,1324,1140.0,1323.43
2021-01-01,2021,1,1,Friday,False,False,,False,False,False,1620,58880,36.35,1207,1461,1311.0,1346.14
2021-01-02,2021,1,2,Saturday,True,False,,False,True,False,1388,58542,42.18,1620,1516,1405.0,1327.86
2021-01-03,2021,1,3,Sunday,True,False,,False,True,False,1292,58596,45.35,1388,1578,1433.33,1287.0
2021-01-04,2021,1,4,Monday,False,False,,False,False,False,1161,31442,27.08,1292,1289,1280.33,1268.71
2021-01-05,2021,1,5,Tuesday,False,False,,False,False,False,1060,30396,28.68,1161,1107,1171.0,1262.0
2021-01-06,2021,1,6,Wednesday,False,False,,False,False,False,1100,28154,25.59,1060,1106,1107.0,1261.14
2021-01-07,2021,1,7,Thursday,False,False,,False,False,False,504,18688,37.08,1100,1207,888.0,1160.71
2021-01-08,2021,1,8,Friday,False,False,,False,False,False,873,26630,30.5,504,1620,825.67,1054.0
2021-01-09,2021,1,9,Saturday,True,False,,False,True,False,1017,35325,34.73,873,1388,798.0,1001.0
2021-01-10,2021,1,10,Sunday,True,False,,False,True,False,1090,44084,40.44,1017,1292,993.33,972.14
2021-01-11,2021,1,11,Monday,False,False,,False,False,False,1128,33129,29.37,1090,1161,1078.33,967.43
2021-01-12,2021,1,12,Tuesday,False,False,,False,False,False,1259,26673,21.19,1128,1060,1159.0,995.86
2021-01-13,2021,1,13,Wednesday,False,False,,False,False,False,993,39274,39.55,1259,1100,1126.67,980.57
2021-01-14,2021,1,14,Thursday,False,False,,False,False,False,1346,44382,32.97,993,504,1199.33,1100.86
2021-01-15,2021,1,15,Friday,False,False,,False,False,False,1349,35270,26.15,1346,873,1229.33,1168.86
2021-01-16,2021,1,16,Saturday,True,False,,False,True,False,1428,52315,36.64,1349,1017,1374.33,1227.57
2021-01-17,2021,1,17,Sunday,True,False,,False,True,False,1197,52994,44.27,1428,1090,1324.67,1242.86
2021-01-18,2021,1,18,Monday,False,False,,False,False,False,690,25592,37.09,1197,1128,1105.0,1180.29
2021-01-19,2021,1,19,Tuesday,False,False,,False,False,False,1284,32468,25.29,690,1259,1057.0,1183.86
2021-01-20,2021,1,20,Wednesday,False,False,,False,False,False,1503,44406,29.54,1284,993,1159.0,1256.71
2021-01-21,2021,1,21,Thursday,False,False,,False,False,False,1308,34869,26.66,1503,1346,1365.0,1251.29
2021-01-22,2021,1,22,Friday,False,False,,False,False,False,1135,35879,31.61,1308,1349,1315.33,1220.71
2021-01-23,2021,1,23,Saturday,True,False,,False,True,False,1514,75959,50.17,1135,1428,1319.0,1233.0
2021-01-24,2021,1,24,Sunday,True,False,,False,True,False,2177,116085,53.32,1514,1197,1608.67,1373.0
2021-01-25,2021,1,25,Monday,False,False,,False,False,False,1494,44594,29.85,2177,690,1728.33,1487.86
2021-01-26,2021,1,26,Tuesday,False,False,,False,False,False,1337,34309,25.66,1494,1284,1669.33,1495.43
2021-01-27,2021,1,27,Wednesday,False,False,,False,False,False,1603,39436,24.6,1337,1503,1478.0,1509.71
2021-01-28,2021,1,28,Thursday,False,False,,False,False,False,1154,24641,21.35,1603,1308,1364.67,1487.71
2021-01-29,2021,1,29,Friday,False,False,,False,False,False,1399,47380,33.87,1154,1135,1385.33,1525.43
2021-01-30,2021,1,30,Saturday,True,False,,False,True,False,1314,52263,39.77,1399,1514,1289.0,1496.86
2021-01-31,2021,1,31,Sunday,True,False,,False,True,False,1560,79055,50.68,1314,2177,1424.33,1408.71
2021-02-01,2021,2,1,Monday,False,False,,False,False,False,1378,34000,24.67,1560,1494,1417.33,1392.14
2021-02-02,2021,2,2,Tuesday,False,False,,False,False,False,1505,35366,23.5,1378,1337,1481.0,1416.14
2021-02-03,2021,2,3,Wednesday,False,False,,False,False,False,1582,32842,20.76,1505,1603,1488.33,1413.14
2021-02-04,2021,2,4,Thursday,False,False,,False,False,False,989,28201,28.51,1582,1154,1358.67,1389.57
2021-02-05,2021,2,5,Friday,False,False,,False,False,False,1514,37416,24.71,989,1399,1361.67,1406.0
2021-02-06,2021,2,6,Saturday,True,False,,False,True,False,1343,61047,45.46,1514,1314,1282.0,1410.14
2021-02-07,2021,2,7,Sunday,True,False,,False,True,False,1505,73532,48.86,1343,1560,1454.0,1402.29
2021-02-08,2021,2,8,Monday,False,False,,False,False,False,1701,34702,20.4,1505,1378,1516.33,1448.43
2021-02-09,2021,2,9,Tuesday,False,False,,False,False,False,1813,40849,22.53,1701,1505,1673.0,1492.43
2021-02-10,2021,2,10,Wednesday,False,False,,False,False,False,1181,38496,32.6,1813,1582,1565.0,1435.14
2021-02-11,2021,2,11,Thursday,False,False,,False,False,False,1267,75589,59.66,1181,989,1420.33,1474.86
2021-02-12,2021,2,12,Friday,False,False,,False,False,False,1670,85932,51.46,1267,1514,1372.67,1497.14
2021-02-13,2021,2,13,Saturday,True,False,,False,True,False,1892,125333,66.24,1670,1343,1609.67,1575.57
2021-02-14,2021,2,14,Sunday,True,False,,False,True,False,1356,81119,59.82,1892,1505,1639.33,1554.29
2021-02-15,2021,2,15,Monday,False,False,,False,False,False,1121,38834,34.64,1356,1701,1456.33,1471.43
2021-02-16,2021,2,16,Tuesday,False,False,,False,False,False,1174,32668,27.83,1121,1813,1217.0,1380.14
2021-02-17,2021,2,17,Wednesday,False,False,,False,False,False,1212,32545,26.85,1174,1181,1169.0,1384.57
2021-02-18,2021,2,18,Thursday,False,False,,False,False,False,1449,35388,24.42,1212,1267,1278.33,1410.57
2021-02-19,2021,2,19,Friday,False,False,,False,False,False,1514,43419,28.68,1449,1670,1391.67,1388.29
2021-02-20,2021,2,20,Saturday,True,False,,False,True,False,1895,100579,53.08,1514,1892,1619.33,1388.71
2021-02-21,2021,2,21,Sunday,True,False,,False,True,False,2285,150795,65.99,1895,1356,1898.0,1521.43
2021-02-22,2021,2,22,Monday,False,False,,False,False,False,1385,41214,29.76,2285,1121,1855.0,1559.14
2021-02-23,2021,2,23,Tuesday,False,False,,False,False,False,1561,42639,27.32,1385,1174,1743.67,1614.43
2021-02-24,2021,2,24,Wednesday,False,False,,False,False,False,1543,44847,29.06,1561,1212,1496.33,1661.71
2021-02-25,2021,2,25,Thursday,False,False,,False,False,False,1653,42267,25.57,1543,1449,1585.67,1690.86
2021-02-26,2021,2,26,Friday,False,False,,False,False,False,2015,60041,29.8,1653,1514,1737.0,1762.43
2021-02-27,2021,2,27,Saturday,True,False,,False,True,False,2455,138140,56.27,2015,1895,2041.0,1842.43
2021-02-28,2021,2,28,Sunday,True,False,,False,True,False,2163,138192,63.89,2455,2285,2211.0,1825.0
2021-03-01,2021,3,1,Monday,False,False,,False,False,False,854,34212,40.06,2163,1385,1824.0,1749.14
2021-03-02,2021,3,2,Tuesday,False,False,,False,False,False,1449,37384,25.8,854,1561,1488.67,1733.14
2021-03-03,2021,3,3,Wednesday,False,False,,False,False,False,1475,48626,32.97,1449,1543,1259.33,1723.43
2021-03-04,2021,3,4,Thursday,False,False,,False,False,False,1414,44066,31.16,1475,1653,1446.0,1689.29
2021-03-05,2021,3,5,Friday,False,False,,False,False,False,1690,50732,30.02,1414,2015,1526.33,1642.86
2021-03-06,2021,3,6,Saturday,True,False,,False,True,False,1877,95071,50.65,1690,2455,1660.33,1560.29
2021-03-07,2021,3,7,Sunday,True,False,,False,True,False,2285,159709,69.89,1877,2163,1950.67,1577.71
2021-03-08,2021,3,8,Monday,False,False,,False,False,False,1713,57829,33.76,2285,854,1958.33,1700.43
2021-03-09,2021,3,9,Tuesday,False,False,,False,False,False,1594,54195,34.0,1713,1449,1864.0,1721.14
2021-03-10,2021,3,10,Wednesday,False,False,,False,False,False,1770,71728,40.52,1594,1475,1692.33,1763.29
2021-03-11,2021,3,11,Thursday,False,False,,False,False,False,1697,51999,30.64,1770,1414,1687.0,1803.71
2021-03-12,2021,3,12,Friday,False,False,,False,False,False,1381,51373,37.2,1697,1690,1616.0,1759.57
2021-03-13,2021,3,13,Saturday,True,False,,False,True,False,2044,113119,55.34,1381,1877,1707.33,1783.43
2021-03-14,2021,3,14,Sunday,True,False,,False,True,False,2015,129139,64.09,2044,2285,1813.33,1744.86
2021-03-15,2021,3,15,Monday,False,False,,False,False,False,1437,55118,38.36,2015,1713,1832.0,1705.43
2021-03-16,2021,3,16,Tuesday,False,False,,False,False,False,1656,70196,42.39,1437,1594,1702.67,1714.29
2021-03-17,2021,3,17,Wednesday,False,False,,False,False,False,1738,77837,44.79,1656,1770,1610.33,1709.71
2021-03-18,2021,3,18,Thursday,False,False,,False,False,False,1819,77768,42.75,1738,1697,1737.67,1727.14
2021-03-19,2021,3,19,Friday,False,False,,False,False,False,1879,90005,47.9,1819,1381,1812.0,1798.29
2021-03-20,2021,3,20,Saturday,True,False,,False,True,False,1496,60511,40.45,1879,2044,1731.33,1720.0
2021-03-21,2021,3,21,Sunday,True,False,,False,True,False,1910,93746,49.08,1496,2015,1761.67,1705.0
2021-03-22,2021,3,22,Monday,False,False,,False,False,False,1870,63480,33.95,1910,1437,1758.67,1766.86
2021-03-23,2021,3,23,Tuesday,False,False,,False,False,False,1752,64285,36.69,1870,1656,1844.0,1780.57
2021-03-24,2021,3,24,Wednesday,False,False,,False,False,False,1870,73960,39.55,1752,1738,1830.67,1799.43
2021-03-25,2021,3,25,Thursday,False,False,,False,False,False,1715,73184,42.67,1870,1819,1779.0,1784.57
2021-03-26,2021,3,26,Friday,False,False,,False,False,False,1917,78918,41.17,1715,1879,1834.0,1790.0
2021-03-27,2021,3,27,Saturday,True,False,,False,True,False,1356,54246,40.0,1917,1496,1662.67,1770.0
2021-03-28,2021,3,28,Sunday,True,False,,False,True,False,1249,64292,51.47,1356,1910,1507.33,1675.57
2021-03-29,2021,3,29,Monday,False,False,,False,False,False,1645,54447,33.1,1249,1870,1416.67,1643.43
2021-03-30,2021,3,30,Tuesday,False,False,,False,False,False,1951,70409,36.09,1645,1752,1615.0,1671.86
2021-03-31,2021,3,31,Wednesday,False,False,,False,False,False,1993,84753,42.53,1951,1870,1863.0,1689.43
2021-04-01,2021,4,1,Thursday,False,False,,False,False,False,2209,97044,43.93,1993,1715,2051.0,1760.0
2021-04-02,2021,4,2,Friday,False,False,,False,False,False,2133,78009,36.57,2209,1917,2111.67,1790.86
2021-04-03,2021,4,3,Saturday,True,False,,False,True,False,1331,50497,37.94,2133,1356,1891.0,1787.29
2021-04-04,2021,4,4,Sunday,True,False,,False,True,False,2781,183526,65.99,1331,1249,2081.67,2006.14
2021-04-05,2021,4,5,Monday,False,False,,False,False,False,2114,76921,36.39,2781,1645,2075.33,2073.14
2021-04-06,2021,4,6,Tuesday,False,False,,False,False,False,1958,79347,40.52,2114,1951,2284.33,2074.14
2021-04-07,2021,4,7,Wednesday,False,False,,False,False,False,2060,93104,45.2,1958,1993,2044.0,2083.71
2021-04-08,2021,4,8,Thursday,False,False,,False,False,False,2160,71569,33.13,2060,2209,2059.33,2076.71
2021-04-09,2021,4,9,Friday,False,False,,False,False,False,2267,80222,35.39,2160,2133,2162.33,2095.86
2021-04-10,2021,4,10,Saturday,True,False,,False,True,False,3085,231004,74.88,2267,1331,2504.0,2346.43
2021-04-11,2021,4,11,Sunday,True,False,,False,True,False,3368,287426,85.34,3085,2781,2906.67,2430.29
2021-04-12,2021,4,12,Monday,False,False,,False,False,False,1695,51103,30.15,3368,2114,2716.0,2370.43
2021-04-13,2021,4,13,Tuesday,False,False,,False,False,False,2017,66005,32.72,1695,1958,2360.0,2378.86
2021-04-14,2021,4,14,Wednesday,False,False,,False,False,False,2109,69161,32.79,2017,2060,1940.33,2385.86
2021-04-15,2021,4,15,Thursday,False,False,,False,False,False,2303,82053,35.63,2109,2160,2143.0,2406.29
2021-04-16,2021,4,16,Friday,False,False,,False,False,False,1500,63208,42.14,2303,2267,1970.67,2296.71
2021-04-17,2021,4,17,Saturday,True,False,,False,True,False,1829,90978,49.74,1500,3085,1877.33,2117.29
2021-04-18,2021,4,18,Sunday,True,False,,False,True,False,3170,263920,83.26,1829,3368,2166.33,2089.0
2021-04-19,2021,4,19,Monday,False,False,,False,False,False,1936,78341,40.47,3170,1695,2311.67,2123.43
2021-04-20,2021,4,20,Tuesday,False,False,,False,False,False,1886,79377,42.09,1936,2017,2330.67,2104.71
2021-04-21,2021,4,21,Wednesday,False,False,,False,False,False,2014,93378,46.36,1886,2109,1945.33,2091.14
2021-04-22,2021,4,22,Thursday,False,False,,False,False,False,1869,75169,40.22,2014,2303,1923.0,2029.14
2021-04-23,2021,4,23,Friday,False,False,,False,False,False,2024,81149,40.09,1869,1500,1969.0,2104.0
2021-04-24,2021,4,24,Saturday,True,False,,False,True,False,2800,207148,73.98,2024,1829,2231.0,2242.71
2021-04-25,2021,4,25,Sunday,True,False,,False,True,False,3822,333139,87.16,2800,3170,2882.0,2335.86
2021-04-26,2021,4,26,Monday,False,False,,False,False,False,2065,78699,38.11,3822,1936,2895.67,2354.29
2021-04-27,2021,4,27,Tuesday,False,False,,False,False,False,1897,80120,42.24,2065,1886,2594.67,2355.86
2021-04-28,2021,4,28,Wednesday,False,False,,False,False,False,1902,86484,45.47,1897,2014,1954.67,2339.86
2021-04-29,2021,4,29,Thursday,False,False,,False,False,False,1927,76280,39.58,1902,1869,1908.67,2348.14
