datetime,date,hour,year,month,day,day_of_week,is_weekend,season,daily_parking_count,daily_usage_minutes,avg_stay_minutes,hourly_share,estimated_entries,estimated_active_cars,estimated_active_cars_change,holiday_table_is_weekend,holiday_name,is_holiday,is_substitute_holiday,is_holiday_or_weekend,is_long_weekend,bus_boardings,bus_alightings,subway_boardings,subway_alightings,bike_rentals,bike_rental_minutes_sum,bike_rental_distance_m_sum,bike_returns,event_count,free_event_count,paid_event_count,evening_event_count,nearby_public_parking_sites,nearby_public_parking_capacity_sum,nearby_kickboard_zone_count,nearby_kickboard_stand_count,bus_feature_available,subway_feature_available,bike_feature_available,culture_feature_available,weather_code_label,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration,weather_feature_available,day_type,split,hour_sin,hour_cos,month_sin,month_cos,outlier_candidate,comparison_anchor,gap_from_anchor,outlier_class
2023-10-15 12:00:00,2023-10-15,12,2023,10,15,Sunday,True,fall,3994,350827,87.83850776164246,0.0738136969525007,294.8119056282879,396.8547682557641,106.70364408495304,True,,False,False,True,True,121558.0,116166.0,246525.0,380684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,False,False,대체로 맑음,17.5,72,12.4,16.7,0.0,0.0,0.0,0.0,1,1011.8,1007.9,49,48,7,0,11.1,299,23.4,493.0,251.0,242.0,3600.0,1,offday,train,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,True,396.800591941773,0.054176313991092684,special_case
2023-04-01 15:00:00,2023-04-01,15,2023,4,1,Saturday,True,spring,3008,225215,74.8720079787234,0.1077131147753142,324.00104924414535,396.9024977239504,40.93683915546529,True,,False,False,True,True,128851.0,128817.0,304413.0,360146.0,1102.0,48912.0,5023038.85,942.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,흐림,25.1,17,-1.7,23.4,0.0,0.0,0.0,0.0,3,1014.5,1010.7,89,0,0,89,1.4,180,15.5,680.0,485.0,195.0,3600.0,1,offday,train,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.49999999999999983,True,396.8547682557641,0.04772946818627588,special_case
2024-09-27 13:00:00,2024-09-27,13,2024,9,27,Friday,False,fall,2915,201302,69.05728987993139,0.1201225009099709,350.1570901525652,397.0258499995954,48.69486233332515,False,,False,False,False,False,124352.0,120608.0,258882.0,380199.0,391.0,11484.0,1080295.11,409.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,약한 이슬비,25.1,63,17.5,27.5,0.1,0.1,0.0,0.0,51,1014.1,1010.3,22,7,17,2,7.0,1,18.4,666.0,499.0,167.0,3600.0,1,weekday,valid,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16,True,396.9024977239504,0.12335227564500428,special_case
2023-05-06 20:00:00,2023-05-06,20,2023,5,6,Saturday,True,spring,3386,364001,107.50177200236269,0.0570144493127863,193.05092537309457,397.0774360389785,-110.97537196848508,True,,False,False,True,True,116767.0,115349.0,387992.0,275162.0,294.0,8732.0,1068026.0,288.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,맑음,11.6,69,6.1,8.2,0.0,0.0,0.0,0.0,0,1010.4,1006.4,2,2,1,0,16.7,65,30.6,3.0,0.0,3.0,0.0,1,offday,train,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,True,397.0258499995954,0.05158603938309625,special_case
2024-10-03 11:00:00,2024-10-03,11,2024,10,3,Thursday,False,fall,3120,309997,99.35801282051284,0.0860138816247737,268.3633106692941,397.37871335547425,115.3064209332448,False,개천절,True,False,True,False,120632.0,113626.0,236195.0,363817.0,585.0,22717.0,2364947.78,510.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,맑음,19.1,52,9.1,17.4,0.0,0.0,0.0,0.0,0,1023.5,1019.6,18,0,18,0,12.6,88,25.6,614.0,486.0,128.0,3600.0,1,offday,valid,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,True,397.0774360389785,0.3012773164957707,special_case
2022-06-19 18:00:00,2022-06-19,18,2022,6,19,Sunday,True,summer,2245,232355,103.4988864142539,0.1010593940343581,226.8783396071339,397.4010022009075,-3.8111240623633194,True,,False,False,True,True,,,610509.0,603790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,False,True,False,False,대체로 맑음,25.0,74,20.0,27.2,0.0,0.0,0.0,0.0,1,1006.1,1002.3,29,27,4,0,11.7,252,27.0,250.0,108.0,142.0,3600.0,1,offday,train,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,True,397.37871335547425,0.022288845433251936,special_case
2022-07-10 18:00:00,2022-07-10,18,2022,7,10,Sunday,True,summer,2215,232374,104.90925507900675,0.1010593940343581,223.8465577861032,397.5455116425677,-3.6155945185030873,True,,False,False,True,True,,,645306.0,625086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,False,True,False,False,흐림,27.9,73,22.7,31.7,0.0,0.0,0.0,0.0,3,1004.1,1000.3,100,3,98,100,10.7,256,19.4,103.0,0.0,103.0,0.0,1,offday,train,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388,True,397.4010022009075,0.14450944166020463,special_case
2023-05-01 13:00:00,2023-05-01,13,2023,5,1,Monday,False,spring,2500,223690,89.476,0.111787395763264,279.4684894081601,397.7333362899173,63.30065464854198,False,,False,False,False,False,122764.0,116539.0,259824.0,381217.0,831.0,30230.0,3353148.82,726.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,맑음,18.0,36,2.8,15.7,0.0,0.0,0.0,0.0,0,1018.6,1014.7,1,0,0,0,15.5,273,33.8,853.0,632.0,221.0,3600.0,1,weekday,train,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,True,397.5455116425677,0.18782464734960058,special_case
2025-07-12 18:00:00,2025-07-12,18,2025,7,12,Saturday,True,summer,2444,233011,95.3400163666121,0.1010593940343581,246.9891590199712,397.8079895036824,-5.071938140370889,True,,False,False,True,True,239169.0,231250.0,702804.0,702349.0,0.0,0.0,0.0,0.0,11.0,10.0,1.0,5.0,4,52.0,22,0,True,True,False,True,맑음,36.5,22,11.4,36.3,0.0,0.0,0.0,0.0,0,1005.5,1001.8,13,0,0,13,4.0,288,17.6,330.0,213.0,117.0,3600.0,1,offday,test,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388,True,397.7333362899173,0.07465321376508882,special_case
2024-09-22 13:00:00,2024-09-22,13,2024,9,22,Sunday,True,fall,4411,260877,59.14237134436636,0.0915726254037753,403.92685065605326,398.1531966243453,77.21493295971965,True,,False,False,True,True,124352.0,120608.0,258882.0,380199.0,870.0,34171.0,3672535.39,767.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,맑음,23.9,60,15.6,24.5,0.0,0.0,0.0,0.0,0,1013.1,1009.3,15,12,8,0,11.9,55,25.6,624.0,437.0,187.0,3600.0,1,offday,valid,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16,True,397.8079895036824,0.3452071206629057,special_case
2022-04-16 14:00:00,2022-04-16,14,2022,4,16,Saturday,True,spring,3208,253615,79.05704488778055,0.0977777335148833,313.6709691157458,398.1957078522988,65.05312178639798,True,,False,False,True,True,,,217213.0,285529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,False,True,False,False,맑음,17.1,33,0.6,14.0,0.0,0.0,0.0,0.0,0,1017.5,1013.6,0,0,0,0,17.3,265,34.6,838.0,654.0,184.0,3600.0,1,offday,train,-0.4999999999999998,-0.8660254037844388,0.8660254037844387,-0.49999999999999983,True,398.1531966243453,0.04251122795352558,special_case
2023-04-09 15:00:00,2023-04-09,15,2023,4,9,Sunday,True,spring,2855,227135,79.5569176882662,0.1077131147753142,307.52094268352226,398.5112718635808,42.158839532184345,True,,False,False,True,True,128851.0,128817.0,304413.0,360146.0,1035.0,43928.0,4818603.18,928.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,맑음,15.6,38,1.1,11.4,0.0,0.0,0.0,0.0,0,1018.0,1014.0,0,0,0,0,21.8,232,40.7,732.0,567.0,165.0,3600.0,1,offday,train,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.49999999999999983,True,398.1957078522988,0.3155640112819924,special_case
2023-06-25 20:00:00,2023-06-25,20,2023,6,25,Sunday,True,summer,2562,286263,111.73419203747072,0.0768858847850752,196.98163681936268,398.5399145039815,-58.467503454758514,True,,False,False,True,True,113291.0,111549.0,371016.0,267952.0,676.0,21165.0,2784341.87,724.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,흐림,26.9,71,21.3,30.1,0.0,0.0,0.0,0.0,3,1008.9,1005.1,100,2,6,100,9.4,88,14.8,18.0,0.0,18.0,0.0,1,offday,train,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,True,398.5112718635808,0.0286426404006761,special_case
2024-10-09 18:00:00,2024-10-09,18,2024,10,9,Wednesday,False,fall,3382,372716,110.20579538734476,0.0537318129043256,181.7209912424293,398.7220183464564,-140.72213984721407,False,한글날,True,False,True,False,233692.0,220077.0,692280.0,672491.0,1014.0,34128.0,3977288.44,1219.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,흐림,17.9,80,14.4,18.4,0.0,0.0,0.0,0.0,3,1015.1,1011.2,96,0,5,96,6.1,43,7.6,42.0,7.0,35.0,283.65,1,offday,valid,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,True,398.5399145039815,0.1821038424749304,special_case
2024-10-27 17:00:00,2024-10-27,17,2024,10,27,Sunday,True,fall,2344,226831,96.77090443686006,0.1019646238147499,239.0050782217738,398.9276963101862,-23.595665643071584,True,,False,False,True,True,198076.0,193165.0,559339.0,551762.0,620.0,18245.0,2101261.23,636.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,흐림,17.0,79,13.3,17.4,0.0,0.0,0.0,0.0,3,1012.7,1008.8,100,7,9,100,4.3,318,13.0,76.0,6.0,70.0,0.0,1,offday,valid,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,True,398.7220183464564,0.20567796372978364,special_case
2025-06-22 14:00:00,2025-06-22,14,2025,6,22,Sunday,True,summer,2907,322514,110.9439284485724,0.0809922881834863,235.4445817493947,399.13919901590987,79.64643278836883,True,,False,False,True,True,124546.0,121399.0,291512.0,373818.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,3.0,4,52.0,22,0,True,True,False,True,맑음,25.6,61,17.6,28.5,0.0,0.0,0.0,0.0,0,1006.4,1002.6,0,0,0,0,11.6,233,30.2,874.0,681.0,193.0,3600.0,1,offday,test,-0.4999999999999998,-0.8660254037844388,1.2246467991473532e-16,-1.0,True,398.9276963101862,0.21150270572366026,special_case
2022-09-11 17:00:00,2022-09-11,17,2022,9,11,Sunday,True,fall,2753,229018,83.18852161278605,0.1019646238147499,280.7086093620065,399.1564762335833,-26.996561083508823,True,추석,True,False,True,True,,,450705.0,449410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,False,True,False,False,보통 이슬비,21.6,92,20.2,24.6,0.5,0.5,0.0,0.0,53,1014.0,1010.1,100,0,99,100,6.9,351,13.7,90.0,3.0,87.0,0.0,1,offday,train,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,True,399.13919901590987,0.017277217673438372,special_case
2023-10-07 18:00:00,2023-10-07,18,2023,10,7,Saturday,True,fall,2886,261707,90.68156618156618,0.0862061061335171,248.79082230133048,399.2685147167415,-59.29543497553766,True,,False,False,True,True,226264.0,209395.0,676099.0,661603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,False,False,흐림,18.0,65,11.4,17.6,0.0,0.0,0.0,0.0,3,1021.4,1017.5,100,14,18,100,5.6,75,6.5,54.0,11.0,43.0,1085.2,1,offday,train,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,True,399.1564762335833,0.11203848315818732,special_case
2023-10-14 16:00:00,2023-10-14,16,2023,10,14,Saturday,True,fall,3352,215087,64.1667661097852,0.1113266708276356,373.1670006142348,399.3495383172817,-2.1950988034217858,True,,False,False,True,True,167258.0,165845.0,428915.0,434112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,False,False,맑음,16.5,80,13.1,17.1,0.0,0.0,0.0,0.0,0,1009.0,1005.1,7,6,1,0,2.3,129,12.6,342.0,222.0,120.0,3600.0,1,offday,train,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,True,399.2685147167415,0.08102360054022029,special_case
2024-09-07 16:00:00,2024-09-07,16,2024,9,7,Saturday,True,fall,4533,215429,47.524597396867414,0.1113266708276356,504.6437988616725,399.7165561621121,-4.126639572813076,True,,False,False,True,True,157557.0,162508.0,383752.0,422775.0,627.0,19707.0,2075683.33,545.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,대체로 맑음,29.0,58,19.9,31.8,0.0,0.0,0.0,0.0,1,1012.4,1008.6,25,25,0,0,6.4,232,14.8,533.0,400.0,133.0,3600.0,1,offday,valid,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,True,399.3495383172817,0.3670178448304,special_case
2023-05-20 14:00:00,2023-05-20,14,2023,5,20,Saturday,True,spring,2871,258545,90.05398815743644,0.0977777335148833,280.7198729212301,400.0167909204691,67.25865307862153,True,,False,False,True,True,119940.0,114747.0,271180.0,349432.0,706.0,24726.0,2626964.82,653.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,흐림,24.4,53,14.2,24.5,0.0,0.0,0.0,0.0,3,1009.6,1005.8,87,0,0,87,18.6,238,39.2,830.0,611.0,219.0,3600.0,1,offday,train,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,True,399.7165561621121,0.30023475835696445,special_case
2025-07-05 19:00:00,2025-07-05,19,2025,7,5,Saturday,True,summer,2437,251741,103.29954862535904,0.0912420622822565,222.35690578185927,400.08837774685094,-30.451436064852487,True,,False,False,True,True,169368.0,180236.0,471291.0,488582.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,6.0,4,52.0,22,0,True,True,False,True,흐림,26.8,85,24.0,31.6,0.0,0.0,0.0,0.0,3,1004.5,1000.7,100,0,0,100,9.0,247,24.5,147.0,64.0,83.0,3600.0,1,offday,test,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388,True,400.0167909204691,0.07158682638186065,special_case
2025-10-25 15:00:00,2025-10-25,15,2025,10,25,Saturday,True,fall,2385,218198,91.48763102725368,0.1124759978651691,268.2552549084283,400.12218265184936,34.23306519683956,True,,False,False,True,True,149178.0,147634.0,366698.0,410984.0,0.0,0.0,0.0,0.0,19.0,18.0,1.0,7.0,4,52.0,22,0,True,True,False,True,대체로 맑음,16.8,51,6.6,14.8,0.0,0.0,0.0,0.0,1,1020.9,1016.9,35,6,19,16,7.7,336,23.8,430.0,284.0,146.0,3600.0,1,offday,test,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,True,400.08837774685094,0.03380490499841926,special_case
2023-04-01 17:00:00,2023-04-01,17,2023,4,1,Saturday,True,spring,3008,225215,74.8720079787234,0.1056648495856345,317.83986755358865,400.3493609844832,-12.838100827884432,True,,False,False,True,True,175832.0,171400.0,489740.0,480730.0,1140.0,43798.0,4875619.94,1126.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,대체로 맑음,23.6,19,-1.0,19.1,0.0,0.0,0.0,0.0,1,1013.8,1010.0,46,0,40,10,15.3,278,27.4,299.0,161.0,138.0,3600.0,1,offday,train,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.49999999999999983,True,400.12218265184936,0.227178332633855,special_case
2022-08-13 19:00:00,2022-08-13,19,2022,8,13,Saturday,True,summer,3960,260798,65.85808080808081,0.0912420622822565,361.31856663773607,400.3914970178867,-40.311457460371514,True,,False,False,True,True,,,397037.0,405336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,False,True,False,False,약한 이슬비,25.1,96,24.5,30.7,0.4,0.4,0.0,0.0,51,1004.4,1000.6,100,100,9,10,5.2,205,15.1,39.0,12.0,27.0,210.33,1,offday,train,-0.9659258262890684,0.2588190451025203,-0.8660254037844384,-0.5000000000000004,True,400.3493609844832,0.042136033403494366,special_case
2025-09-13 12:00:00,2025-09-13,12,2025,9,13,Saturday,True,fall,3830,358122,93.50443864229766,0.0738136969525007,282.7064593280778,400.4751212947016,108.53325548341871,True,,False,False,True,True,126915.0,121371.0,254165.0,356827.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,8.0,4,52.0,22,0,True,True,False,True,흐림,24.8,75,20.0,27.6,0.0,0.0,0.0,0.0,3,1006.5,1002.7,94,94,0,0,7.1,81,18.4,337.0,46.0,291.0,0.0,1,offday,test,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,True,400.3914970178867,0.08362427681487361,special_case
2023-10-29 14:00:00,2023-10-29,14,2023,10,29,Sunday,True,fall,2458,240441,97.81977217249796,0.1053558771818858,258.9647461130754,400.8427932824149,61.39402866657792,True,,False,False,True,True,128103.0,125637.0,300223.0,395149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,False,False,맑음,18.6,52,8.4,17.6,0.0,0.0,0.0,0.0,0,1021.0,1017.1,0,0,0,0,4.1,142,16.2,554.0,432.0,122.0,3600.0,1,offday,train,-0.4999999999999998,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,True,400.4751212947016,0.3676719877133223,special_case
2022-07-10 17:00:00,2022-07-10,17,2022,7,10,Sunday,True,summer,2215,232374,104.90925507900675,0.1047704649595659,232.06657988543867,401.16110616107073,20.186765820466405,True,,False,False,True,True,,,467738.0,460501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,False,True,False,False,흐림,30.5,67,23.6,34.8,0.0,0.0,0.0,0.0,3,1003.6,999.9,100,1,100,100,10.0,255,19.1,416.0,237.0,179.0,3600.0,1,offday,train,-0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388,True,400.8427932824149,0.31831287865583135,special_case
2022-06-19 17:00:00,2022-06-19,17,2022,6,19,Sunday,True,summer,2245,232355,103.4988864142539,0.1047704649595659,235.20969383422565,401.2121262632709,20.01343489196546,True,,False,False,True,True,,,435526.0,441346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,False,True,False,False,부분적으로 흐림,25.9,69,19.8,27.7,0.0,0.0,0.0,0.0,2,1006.3,1002.5,50,49,2,0,13.3,251,27.7,455.0,265.0,190.0,3600.0,1,offday,train,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,True,401.16110616107073,0.05102010220014108,special_case
2025-10-09 17:00:00,2025-10-09,17,2025,10,9,Thursday,False,fall,2317,274547,118.49244712990937,0.0766806145388679,177.668983886557,401.24616659216497,-89.96686998543356,False,한글날,True,False,True,True,189815.0,184775.0,540270.0,529223.0,0.0,0.0,0.0,0.0,13.0,12.0,1.0,7.0,4,52.0,22,0,True,True,False,True,흐림,20.1,72,14.9,20.1,0.0,0.0,0.0,0.0,3,1018.7,1014.8,100,6,100,0,11.9,65,24.1,48.0,0.0,48.0,0.0,1,offday,test,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,True,401.2121262632709,0.034040328894093363,special_case
2022-04-23 13:00:00,2022-04-23,13,2022,4,23,Saturday,True,spring,3263,314876,96.49892736745326,0.0829554972469645,270.6837875168454,401.2468824134699,90.09727108569928,True,,False,False,True,True,,,206340.0,299990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,False,True,False,False,흐림,22.0,33,4.9,21.0,0.0,0.0,0.0,0.0,3,1012.7,1008.8,99,0,0,99,10.0,116,24.1,831.0,566.0,265.0,3600.0,1,offday,train,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.49999999999999983,True,401.24616659216497,0.0007158213049365258,special_case
2023-04-22 19:00:00,2023-04-22,19,2023,4,22,Saturday,True,spring,2993,291040,97.24022719679252,0.0761098888961958,227.79689746631416,401.28141298091,-74.52013355792712,True,,False,False,True,True,156764.0,162060.0,435667.0,457838.0,762.0,25415.0,3214518.18,899.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,대체로 맑음,15.0,37,0.4,11.7,0.0,0.0,0.0,0.0,1,1020.8,1016.8,24,0,1,23,8.4,65,18.7,56.0,7.0,49.0,0.0,1,offday,train,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.49999999999999983,True,401.2468824134699,0.03453056744007199,special_case
2024-04-06 18:00:00,2024-04-06,18,2024,4,6,Saturday,True,spring,2690,246652,91.6921933085502,0.093388398805632,251.21479278715023,401.3504554017255,-40.12727318404757,True,,False,False,True,True,217718.0,210457.0,669925.0,669955.0,948.0,31729.0,3528149.67,1158.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,맑음,13.2,36,-1.6,9.8,0.0,0.0,0.0,0.0,0,1017.2,1013.2,0,0,0,0,7.6,262,22.3,198.0,111.0,87.0,3600.0,1,offday,valid,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.49999999999999983,True,401.28141298091,0.06904242081554912,special_case
2023-10-14 15:00:00,2023-10-14,15,2023,10,14,Saturday,True,fall,3352,215087,64.1667661097852,0.1124759978651691,377.0195448440468,401.5446371207035,27.075155823446607,True,,False,False,True,True,143101.0,142544.0,352489.0,399129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,False,False,약한 이슬비,15.7,84,12.9,16.2,0.1,0.1,0.0,0.0,51,1009.3,1005.4,29,2,28,1,3.3,139,17.6,345.0,176.0,169.0,3600.0,1,offday,train,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,True,401.3504554017255,0.19418171897797265,special_case
2024-04-21 18:00:00,2024-04-21,18,2024,4,21,Sunday,True,spring,2292,244049,106.47862129144852,0.093388398805632,214.0462100625087,401.6523894209764,-37.014151221044074,True,,False,False,True,True,217718.0,210457.0,669925.0,669955.0,693.0,19371.0,2338907.88,813.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,약한 이슬비,17.3,63,10.1,14.8,0.1,0.1,0.0,0.0,51,1011.2,1007.3,100,0,100,80,17.4,63,30.6,58.0,2.0,56.0,0.0,1,offday,valid,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.49999999999999983,True,401.5446371207035,0.10775230027292082,special_case
2022-08-13 15:00:00,2022-08-13,15,2022,8,13,Saturday,True,summer,3960,260798,65.85808080808081,0.0935275965658001,370.3692824005686,401.68360075524384,55.31240030634183,True,,False,False,True,True,,,273883.0,323254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,False,True,False,False,약한 비,25.0,93,23.7,29.3,1.9,1.9,0.0,0.0,61,1004.8,1001.0,100,23,100,100,10.5,164,18.0,152.0,2.0,150.0,0.0,1,offday,train,-0.7071067811865471,-0.7071067811865479,-0.8660254037844384,-0.5000000000000004,True,401.6523894209764,0.031211334267425173,special_case
2022-07-09 18:00:00,2022-07-09,18,2022,7,9,Saturday,True,summer,2527,235514,93.199050257222,0.1010593940343581,255.3770887248229,401.8706451801201,-5.494611782352649,True,,False,False,True,True,,,645306.0,625086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,False,True,False,False,맑음,26.4,82,23.1,30.1,0.0,0.0,0.0,0.0,0,1001.7,997.9,16,3,3,12,12.1,253,25.2,287.0,155.0,132.0,3600.0,1,offday,train,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388,True,401.68360075524384,0.18704442487626238,special_case
2022-09-17 12:00:00,2022-09-17,12,2022,9,17,Saturday,True,fall,6267,326802,52.14648157012925,0.0738136969525007,462.5904388013221,402.0410631911857,102.11560794565804,True,,False,False,True,True,,,203808.0,301768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,False,True,False,False,약한 이슬비,25.6,82,22.2,29.1,0.3,0.3,0.0,0.0,51,1009.4,1005.6,100,56,0,100,10.9,243,22.0,409.0,104.0,305.0,2151.88,1,offday,train,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,True,401.8706451801201,0.1704180110655784,special_case
2024-08-15 17:00:00,2024-08-15,17,2024,8,15,Thursday,False,summer,2148,229335,106.76675977653632,0.1010421936422181,217.03863194348463,402.07208636931034,-22.40722087666353,False,광복절,True,False,True,False,186066.0,183057.0,518823.0,526308.0,257.0,8123.0,850564.59,220.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,약한 비,29.0,80,25.1,35.5,1.6,1.6,0.0,0.0,61,1007.0,1003.3,94,0,12,93,1.6,117,21.6,294.0,149.0,145.0,3600.0,1,offday,valid,-0.9659258262890683,-0.25881904510252063,-0.8660254037844384,-0.5000000000000004,True,402.0410631911857,0.031023178124655715,special_case
2024-05-18 13:00:00,2024-05-18,13,2024,5,18,Saturday,True,spring,3302,315232,95.46698970321016,0.0829554972469645,273.91905190947705,402.3071184233272,90.20009567986348,True,,False,False,True,True,129171.0,124826.0,291672.0,434999.0,733.0,26735.0,2703438.48,645.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,맑음,23.7,59,15.1,25.5,0.0,0.0,0.0,0.0,0,1016.8,1012.9,3,3,0,0,10.7,228,24.5,847.0,594.0,253.0,3600.0,1,offday,valid,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,True,402.07208636931034,0.23503205401686955,special_case
2023-09-10 20:00:00,2023-09-10,20,2023,9,10,Sunday,True,fall,3847,425511,110.60852612425266,0.0479786878750003,184.57401225512623,402.3150179211453,-135.558283412069,True,,False,False,True,True,108480.0,108267.0,358249.0,265242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,False,False,흐림,22.9,84,20.1,26.1,0.0,0.0,0.0,0.0,3,1010.4,1006.6,100,3,53,99,4.7,328,9.0,0.0,0.0,0.0,0.0,1,offday,train,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,True,402.3071184233272,0.007899497818073087,special_case
2025-09-19 14:00:00,2025-09-19,14,2025,9,19,Friday,False,fall,2223,197116,88.67116509221772,0.1235811310401487,274.7208543022506,402.322982935549,22.14668653175363,False,,False,False,False,False,130450.0,127036.0,290975.0,362837.0,0.0,0.0,0.0,0.0,19.0,18.0,1.0,9.0,4,52.0,22,0,True,True,False,True,보통 이슬비,20.5,81,17.0,21.4,0.5,0.5,0.0,0.0,53,1016.8,1012.9,100,10,97,100,10.4,99,22.3,126.0,1.0,125.0,0.0,1,weekday,test,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,True,402.3150179211453,0.007965014403737314,special_case
