datetime,date,hour,year,month,day,weather_code_label,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,visibility,wind_speed_10m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration
2023-02-26T11:00,2023-02-26,11,2023,2,26,맑음,3.2,34,-11.1,-0.6,0.0,0.0,0.0,0.0,0,1038.6,1034.4,0,0,0,0,,3.4,288,14.4,548.0,430.0,118.0,3600.0
2023-02-26T12:00,2023-02-26,12,2023,2,26,맑음,4.8,31,-10.9,1.4,0.0,0.0,0.0,0.0,0,1038.1,1033.9,0,0,0,0,,5.8,292,18.4,661.0,534.0,127.0,3600.0
2023-02-26T13:00,2023-02-26,13,2023,2,26,맑음,6.1,30,-10.4,2.7,0.0,0.0,0.0,0.0,0,1037.2,1033.0,0,0,0,0,,7.4,284,20.2,712.0,581.0,131.0,3600.0
2023-02-26T14:00,2023-02-26,14,2023,2,26,맑음,6.8,30,-9.7,3.0,0.0,0.0,0.0,0.0,0,1036.3,1032.1,0,0,0,0,,9.5,279,22.7,694.0,565.0,129.0,3600.0
2023-02-26T15:00,2023-02-26,15,2023,2,26,맑음,6.7,35,-7.7,2.5,0.0,0.0,0.0,0.0,0,1035.6,1031.4,0,0,0,0,,10.4,270,23.4,611.0,489.0,122.0,3600.0
2023-02-26T16:00,2023-02-26,16,2023,2,26,맑음,6.1,42,-6.0,1.6,0.0,0.0,0.0,0.0,0,1035.5,1031.3,0,0,0,0,,10.8,255,23.4,471.0,363.0,108.0,3600.0
2023-02-26T17:00,2023-02-26,17,2023,2,26,맑음,4.7,44,-6.4,-0.0,0.0,0.0,0.0,0.0,0,1035.7,1031.5,0,0,0,0,,12.4,244,23.4,293.0,205.0,88.0,3600.0
2023-02-26T18:00,2023-02-26,18,2023,2,26,맑음,2.0,51,-7.0,-2.1,0.0,0.0,0.0,0.0,0,1035.9,1031.7,0,0,0,0,,7.9,246,23.0,107.0,58.0,49.0,3600.0
2023-02-26T19:00,2023-02-26,19,2023,2,26,맑음,-1.2,70,-6.1,-5.6,0.0,0.0,0.0,0.0,0,1036.4,1032.1,0,0,0,0,,10.0,240,13.0,4.0,1.0,3.0,0.0
2023-02-26T20:00,2023-02-26,20,2023,2,26,맑음,-1.1,75,-5.1,-5.0,0.0,0.0,0.0,0.0,0,1036.6,1032.3,0,0,0,0,,7.2,186,11.5,0.0,0.0,0.0,0.0
2023-02-26T21:00,2023-02-26,21,2023,2,26,맑음,0.1,72,-4.3,-3.3,0.0,0.0,0.0,0.0,0,1036.9,1032.6,0,0,0,0,,4.8,193,8.3,0.0,0.0,0.0,0.0
2023-02-26T22:00,2023-02-26,22,2023,2,26,맑음,-0.1,76,-3.8,-3.0,0.0,0.0,0.0,0.0,0,1037.0,1032.7,0,0,0,0,,1.9,112,5.4,0.0,0.0,0.0,0.0
2023-02-26T23:00,2023-02-26,23,2023,2,26,맑음,-1.8,84,-4.1,-4.9,0.0,0.0,0.0,0.0,0,1037.0,1032.7,0,0,0,0,,3.1,111,6.5,0.0,0.0,0.0,0.0
2023-02-27T00:00,2023-02-27,0,2023,2,27,맑음,-2.8,89,-4.4,-6.3,0.0,0.0,0.0,0.0,0,1036.9,1032.6,0,0,0,0,,4.7,99,9.0,0.0,0.0,0.0,0.0
2023-02-27T01:00,2023-02-27,1,2023,2,27,맑음,-4.0,92,-5.1,-7.5,0.0,0.0,0.0,0.0,0,1036.8,1032.5,0,0,0,0,,5.1,94,9.0,0.0,0.0,0.0,0.0
2023-02-27T02:00,2023-02-27,2,2023,2,27,맑음,-4.4,93,-5.4,-8.1,0.0,0.0,0.0,0.0,0,1036.8,1032.5,0,0,0,0,,5.8,97,9.7,0.0,0.0,0.0,0.0
2023-02-27T03:00,2023-02-27,3,2023,2,27,맑음,-4.7,93,-5.6,-8.3,0.0,0.0,0.0,0.0,0,1036.5,1032.2,0,0,0,0,,5.8,97,10.4,0.0,0.0,0.0,0.0
2023-02-27T04:00,2023-02-27,4,2023,2,27,맑음,-4.9,93,-5.8,-8.6,0.0,0.0,0.0,0.0,0,1036.0,1031.7,0,0,0,0,,5.9,104,10.1,0.0,0.0,0.0,0.0
2023-02-27T05:00,2023-02-27,5,2023,2,27,맑음,-5.2,93,-6.1,-8.8,0.0,0.0,0.0,0.0,0,1036.1,1031.8,0,0,0,0,,5.2,102,9.7,0.0,0.0,0.0,0.0
2023-02-27T06:00,2023-02-27,6,2023,2,27,맑음,-5.3,93,-6.2,-8.8,0.0,0.0,0.0,0.0,0,1035.9,1031.6,0,0,0,0,,3.7,101,8.6,0.0,0.0,0.0,0.0
2023-02-27T07:00,2023-02-27,7,2023,2,27,맑음,-5.4,93,-6.3,-8.9,0.0,0.0,0.0,0.0,0,1036.1,1031.7,0,0,0,0,,3.3,103,6.8,0.0,0.0,0.0,0.0
2023-02-27T08:00,2023-02-27,8,2023,2,27,맑음,-4.2,90,-5.6,-7.9,0.0,0.0,0.0,0.0,0,1036.5,1032.2,0,0,0,0,,6.3,103,11.5,36.0,15.0,21.0,2880.78
2023-02-27T09:00,2023-02-27,9,2023,2,27,맑음,-0.2,68,-5.3,-3.8,0.0,0.0,0.0,0.0,0,1037.6,1033.3,0,0,0,0,,5.2,106,13.0,199.0,125.0,74.0,3600.0
2023-02-27T10:00,2023-02-27,10,2023,2,27,맑음,3.3,52,-5.6,-0.1,0.0,0.0,0.0,0.0,0,1037.2,1033.0,0,0,0,0,,3.8,131,14.8,388.0,286.0,102.0,3600.0
2023-02-27T11:00,2023-02-27,11,2023,2,27,맑음,5.9,39,-7.0,2.6,0.0,0.0,0.0,0.0,0,1036.7,1032.5,0,0,0,0,,2.4,153,14.8,551.0,431.0,120.0,3600.0
2023-02-27T12:00,2023-02-27,12,2023,2,27,맑음,7.9,28,-9.3,5.1,0.0,0.0,0.0,0.0,0,1035.8,1031.7,0,0,0,0,,2.5,225,14.8,664.0,535.0,129.0,3600.0
2023-02-27T13:00,2023-02-27,13,2023,2,27,맑음,9.1,24,-10.2,6.0,0.0,0.0,0.0,0.0,0,1034.6,1030.5,0,0,0,0,,6.2,249,18.7,714.0,583.0,131.0,3600.0
2023-02-27T14:00,2023-02-27,14,2023,2,27,맑음,9.2,30,-7.3,5.5,0.0,0.0,0.0,0.0,0,1033.9,1029.8,0,0,0,0,,10.2,252,23.0,697.0,570.0,127.0,3600.0
2023-02-27T15:00,2023-02-27,15,2023,2,27,맑음,8.6,30,-8.0,4.0,0.0,0.0,0.0,0.0,0,1033.3,1029.2,0,0,0,0,,12.3,249,25.6,617.0,497.0,120.0,3600.0
2023-02-27T16:00,2023-02-27,16,2023,2,27,맑음,7.3,30,-9.3,2.2,0.0,0.0,0.0,0.0,0,1033.2,1029.1,0,0,0,0,,13.0,251,25.9,479.0,371.0,108.0,3600.0
2023-02-27T17:00,2023-02-27,17,2023,2,27,맑음,5.8,36,-8.1,1.2,0.0,0.0,0.0,0.0,0,1032.9,1028.7,0,0,0,0,,10.2,252,24.8,300.0,212.0,88.0,3600.0
2023-02-27T18:00,2023-02-27,18,2023,2,27,맑음,1.0,70,-3.9,-3.0,0.0,0.0,0.0,0.0,0,1032.7,1028.5,0,0,0,0,,9.4,238,17.6,113.0,62.0,51.0,3600.0
2023-02-27T19:00,2023-02-27,19,2023,2,27,맑음,-1.8,81,-4.6,-5.8,0.0,0.0,0.0,0.0,0,1032.6,1028.3,0,0,0,0,,8.9,212,11.9,5.0,1.0,4.0,0.0
2023-02-27T20:00,2023-02-27,20,2023,2,27,맑음,-2.5,85,-4.6,-6.3,0.0,0.0,0.0,0.0,0,1032.6,1028.3,0,0,0,0,,7.2,177,11.5,0.0,0.0,0.0,0.0
2023-02-27T21:00,2023-02-27,21,2023,2,27,맑음,0.1,78,-3.2,-3.3,0.0,0.0,0.0,0.0,0,1032.4,1028.2,0,0,0,0,,5.4,233,9.7,0.0,0.0,0.0,0.0
2023-02-27T22:00,2023-02-27,22,2023,2,27,맑음,-0.1,80,-3.1,-3.0,0.0,0.0,0.0,0.0,0,1032.4,1028.1,0,0,0,0,,2.0,135,6.5,0.0,0.0,0.0,0.0
2023-02-27T23:00,2023-02-27,23,2023,2,27,맑음,-0.4,80,-3.3,-3.1,0.0,0.0,0.0,0.0,0,1031.9,1027.6,0,0,0,0,,0.8,117,2.9,0.0,0.0,0.0,0.0
2023-02-28T00:00,2023-02-28,0,2023,2,28,맑음,-1.5,84,-3.8,-4.3,0.0,0.0,0.0,0.0,0,1031.7,1027.4,0,0,0,0,,1.6,117,2.5,0.0,0.0,0.0,0.0
2023-02-28T01:00,2023-02-28,1,2023,2,28,맑음,-2.3,86,-4.3,-5.4,0.0,0.0,0.0,0.0,0,1031.2,1026.9,0,0,0,0,,2.1,121,3.2,0.0,0.0,0.0,0.0
2023-02-28T02:00,2023-02-28,2,2023,2,28,맑음,-3.8,90,-5.2,-7.3,0.0,0.0,0.0,0.0,0,1031.0,1026.7,0,0,0,0,,4.4,125,5.4,0.0,0.0,0.0,0.0
2023-02-28T03:00,2023-02-28,3,2023,2,28,맑음,-3.8,91,-5.0,-7.1,0.0,0.0,0.0,0.0,0,1030.3,1026.0,0,0,0,0,,3.7,119,6.8,0.0,0.0,0.0,0.0
2023-02-28T04:00,2023-02-28,4,2023,2,28,맑음,-4.1,92,-5.2,-7.6,0.0,0.0,0.0,0.0,0,1029.5,1025.2,0,0,0,0,,4.7,122,7.9,0.0,0.0,0.0,0.0
2023-02-28T05:00,2023-02-28,5,2023,2,28,맑음,-4.2,92,-5.3,-7.8,0.0,0.0,0.0,0.0,0,1029.5,1025.2,0,0,0,0,,4.9,126,8.3,0.0,0.0,0.0,0.0
2023-02-28T06:00,2023-02-28,6,2023,2,28,맑음,-4.1,91,-5.3,-7.7,0.0,0.0,0.0,0.0,0,1029.4,1025.1,0,0,0,0,,5.1,129,8.3,0.0,0.0,0.0,0.0
2023-02-28T07:00,2023-02-28,7,2023,2,28,부분적으로 흐림,-4.0,90,-5.3,-7.6,0.0,0.0,0.0,0.0,2,1029.5,1025.2,57,0,0,57,,5.6,130,9.0,0.0,0.0,0.0,0.0
2023-02-28T08:00,2023-02-28,8,2023,2,28,맑음,-2.1,83,-4.6,-6.0,0.0,0.0,0.0,0.0,0,1029.6,1025.3,13,0,0,13,,8.2,139,13.3,37.0,14.0,23.0,2684.02
2023-02-28T09:00,2023-02-28,9,2023,2,28,대체로 맑음,0.9,65,-4.9,-2.5,0.0,0.0,0.0,0.0,1,1030.2,1026.0,26,0,0,0,,4.2,121,15.1,189.0,106.0,83.0,3600.0
2023-02-28T10:00,2023-02-28,10,2023,2,28,맑음,4.4,53,-4.2,0.9,0.0,0.0,0.0,0.0,0,1029.9,1025.7,2,2,0,0,,5.6,195,15.8,381.0,274.0,107.0,3600.0
2023-02-28T11:00,2023-02-28,11,2023,2,28,흐림,6.7,56,-1.4,2.5,0.0,0.0,0.0,0.0,3,1029.6,1025.5,96,96,0,0,,12.5,231,25.2,537.0,406.0,131.0,3600.0
2023-02-28T12:00,2023-02-28,12,2023,2,28,흐림,6.8,61,-0.1,2.3,0.0,0.0,0.0,0.0,3,1029.1,1025.0,100,100,0,6,,16.4,237,31.3,469.0,194.0,275.0,3600.0
2023-02-28T13:00,2023-02-28,13,2023,2,28,흐림,7.1,64,0.6,2.4,0.0,0.0,0.0,0.0,3,1028.0,1023.9,83,80,0,15,,17.9,240,33.8,453.0,170.0,283.0,3600.0
2023-02-28T14:00,2023-02-28,14,2023,2,28,흐림,7.5,59,0.1,2.6,0.0,0.0,0.0,0.0,3,1027.0,1022.9,91,91,0,0,,19.0,241,35.3,473.0,200.0,273.0,3600.0
2023-02-28T15:00,2023-02-28,15,2023,2,28,부분적으로 흐림,7.7,58,-0.1,2.8,0.0,0.0,0.0,0.0,2,1026.0,1021.9,71,70,0,4,,18.4,242,35.3,438.0,177.0,261.0,3600.0
2023-02-28T16:00,2023-02-28,16,2023,2,28,흐림,7.2,61,0.1,2.3,0.0,0.0,0.0,0.0,3,1025.7,1021.6,97,97,0,14,,18.8,241,34.2,327.0,126.0,201.0,3600.0
2023-02-28T17:00,2023-02-28,17,2023,2,28,흐림,6.8,64,0.4,2.4,0.0,0.0,0.0,0.0,3,1025.4,1021.3,100,100,0,45,,16.0,239,33.8,171.0,46.0,125.0,2140.55
2023-02-28T18:00,2023-02-28,18,2023,2,28,흐림,6.1,72,1.4,3.5,0.0,0.0,0.0,0.0,3,1025.2,1021.1,100,100,0,96,,4.6,219,27.7,52.0,1.0,51.0,0.0
2023-02-28T19:00,2023-02-28,19,2023,2,28,흐림,5.2,78,1.6,2.3,0.0,0.0,0.0,0.0,3,1025.1,1021.0,100,100,0,100,,7.0,201,9.7,3.0,0.0,3.0,0.0
2023-02-28T20:00,2023-02-28,20,2023,2,28,흐림,4.8,84,2.3,1.9,0.0,0.0,0.0,0.0,3,1025.2,1021.1,100,100,0,94,,8.3,214,15.8,0.0,0.0,0.0,0.0
2023-02-28T21:00,2023-02-28,21,2023,2,28,흐림,5.7,72,1.0,3.2,0.0,0.0,0.0,0.0,3,1025.5,1021.4,100,100,0,8,,3.6,276,13.0,0.0,0.0,0.0,0.0
2023-02-28T22:00,2023-02-28,22,2023,2,28,흐림,5.7,73,1.2,3.6,0.0,0.0,0.0,0.0,3,1025.2,1021.1,100,100,63,24,,1.1,108,4.7,0.0,0.0,0.0,0.0
2023-02-28T23:00,2023-02-28,23,2023,2,28,흐림,4.9,81,1.9,2.6,0.0,0.0,0.0,0.0,3,1025.1,1021.0,100,100,49,0,,3.7,11,4.3,0.0,0.0,0.0,0.0
2023-03-01T00:00,2023-03-01,0,2023,3,1,흐림,4.7,81,1.6,2.4,0.0,0.0,0.0,0.0,3,1024.9,1020.8,100,100,0,0,,3.1,45,5.0,0.0,0.0,0.0,0.0
2023-03-01T01:00,2023-03-01,1,2023,3,1,흐림,4.6,81,1.6,2.3,0.0,0.0,0.0,0.0,3,1024.4,1020.3,100,100,0,27,,2.5,98,4.7,0.0,0.0,0.0,0.0
2023-03-01T02:00,2023-03-01,2,2023,3,1,흐림,4.1,87,2.0,1.9,0.0,0.0,0.0,0.0,3,1024.2,1020.0,100,100,34,23,,3.1,126,5.4,0.0,0.0,0.0,0.0
2023-03-01T03:00,2023-03-01,3,2023,3,1,흐림,2.9,93,1.9,0.5,0.0,0.0,0.0,0.0,3,1023.8,1019.6,100,100,99,0,,4.1,128,6.1,0.0,0.0,0.0,0.0
2023-03-01T04:00,2023-03-01,4,2023,3,1,흐림,3.3,93,2.2,1.2,0.0,0.0,0.0,0.0,3,1023.2,1019.0,100,92,97,67,,2.3,108,5.0,0.0,0.0,0.0,0.0
2023-03-01T05:00,2023-03-01,5,2023,3,1,흐림,3.2,93,2.2,0.9,0.0,0.0,0.0,0.0,3,1022.8,1018.6,97,19,27,96,,4.0,117,7.2,0.0,0.0,0.0,0.0
2023-03-01T06:00,2023-03-01,6,2023,3,1,흐림,0.4,97,0.1,-2.3,0.0,0.0,0.0,0.0,3,1022.6,1018.4,100,3,6,100,,4.0,95,7.6,0.0,0.0,0.0,0.0
2023-03-01T07:00,2023-03-01,7,2023,3,1,흐림,1.0,94,0.2,-1.4,0.0,0.0,0.0,0.0,3,1022.6,1018.4,100,7,100,100,,1.8,79,5.0,0.0,0.0,0.0,0.0
2023-03-01T08:00,2023-03-01,8,2023,3,1,흐림,2.9,88,1.1,0.8,0.0,0.0,0.0,0.0,3,1022.5,1018.3,100,7,99,100,,1.3,56,2.9,27.0,6.0,21.0,261.32
2023-03-01T09:00,2023-03-01,9,2023,3,1,흐림,4.8,72,0.1,2.1,0.0,0.0,0.0,0.0,3,1022.7,1018.6,100,34,99,100,,4.0,10,7.2,88.0,6.0,82.0,0.0
2023-03-01T10:00,2023-03-01,10,2023,3,1,흐림,5.9,65,-0.2,2.8,0.0,0.0,0.0,0.0,3,1022.8,1018.7,100,36,97,100,,6.7,324,14.4,157.0,23.0,134.0,0.0
2023-03-01T11:00,2023-03-01,11,2023,3,1,흐림,6.8,59,-0.6,2.9,0.0,0.0,0.0,0.0,3,1022.5,1018.4,100,66,85,100,,11.7,304,22.0,210.0,28.0,182.0,0.0
2023-03-01T12:00,2023-03-01,12,2023,3,1,흐림,8.3,54,-0.4,3.8,0.0,0.0,0.0,0.0,3,1021.9,1017.8,100,100,14,100,,15.7,302,30.2,408.0,101.0,307.0,2795.18
2023-03-01T13:00,2023-03-01,13,2023,3,1,흐림,8.6,53,-0.5,3.7,0.0,0.0,0.0,0.0,3,1021.3,1017.2,100,67,0,100,,18.5,307,34.2,363.0,77.0,286.0,1502.17
2023-03-01T14:00,2023-03-01,14,2023,3,1,흐림,9.2,45,-2.1,3.9,0.0,0.0,0.0,0.0,3,1020.6,1016.5,100,25,0,100,,20.4,306,37.4,406.0,112.0,294.0,3094.92
2023-03-01T15:00,2023-03-01,15,2023,3,1,흐림,8.8,37,-5.2,2.5,0.0,0.0,0.0,0.0,3,1020.2,1016.1,98,0,0,98,,23.7,314,42.1,421.0,142.0,279.0,3600.0
2023-03-01T16:00,2023-03-01,16,2023,3,1,맑음,8.1,27,-9.8,1.1,0.0,0.0,0.0,0.0,0,1020.6,1016.5,0,0,0,0,,26.3,312,46.1,421.0,243.0,178.0,3600.0
2023-03-01T17:00,2023-03-01,17,2023,3,1,맑음,7.1,26,-11.2,-0.1,0.0,0.0,0.0,0.0,0,1020.9,1016.8,0,0,0,0,,25.7,312,46.4,304.0,215.0,89.0,3600.0
2023-03-01T18:00,2023-03-01,18,2023,3,1,맑음,5.4,28,-11.7,-1.0,0.0,0.0,0.0,0.0,0,1021.7,1017.6,0,0,0,0,,21.3,309,43.9,118.0,65.0,53.0,3600.0
2023-03-01T19:00,2023-03-01,19,2023,3,1,맑음,3.7,31,-12.1,-2.2,0.0,0.0,0.0,0.0,0,1022.5,1018.3,0,0,0,0,,17.1,300,36.0,6.0,1.0,5.0,0.0
2023-03-01T20:00,2023-03-01,20,2023,3,1,맑음,2.5,35,-11.4,-3.2,0.0,0.0,0.0,0.0,0,1023.2,1019.0,0,0,0,0,,16.3,301,29.2,0.0,0.0,0.0,0.0
2023-03-01T21:00,2023-03-01,21,2023,3,1,맑음,1.8,39,-10.8,-3.5,0.0,0.0,0.0,0.0,0,1024.0,1019.8,0,0,0,0,,13.2,305,27.4,0.0,0.0,0.0,0.0
2023-03-01T22:00,2023-03-01,22,2023,3,1,맑음,1.7,41,-10.2,-3.4,0.0,0.0,0.0,0.0,0,1024.5,1020.3,0,0,0,0,,12.6,297,23.8,0.0,0.0,0.0,0.0
2023-03-01T23:00,2023-03-01,23,2023,3,1,맑음,0.7,46,-9.6,-4.4,0.0,0.0,0.0,0.0,0,1024.7,1020.5,0,0,0,0,,12.7,299,20.5,0.0,0.0,0.0,0.0
2023-03-02T00:00,2023-03-02,0,2023,3,2,맑음,0.2,50,-9.0,-5.5,0.0,0.0,0.0,0.0,0,1025.2,1021.0,0,0,0,0,,17.1,309,28.1,0.0,0.0,0.0,0.0
2023-03-02T01:00,2023-03-02,1,2023,3,2,맑음,-0.1,46,-10.3,-6.3,0.0,0.0,0.0,0.0,0,1025.7,1021.5,0,0,0,0,,20.1,313,33.8,0.0,0.0,0.0,0.0
2023-03-02T02:00,2023-03-02,2,2023,3,2,맑음,-0.6,38,-13.1,-7.0,0.0,0.0,0.0,0.0,0,1026.2,1022.0,0,0,0,0,,19.9,318,34.2,0.0,0.0,0.0,0.0
2023-03-02T03:00,2023-03-02,3,2023,3,2,맑음,-1.4,36,-14.6,-7.4,0.0,0.0,0.0,0.0,0,1026.3,1022.1,0,0,0,0,,17.4,320,33.8,0.0,0.0,0.0,0.0
2023-03-02T04:00,2023-03-02,4,2023,3,2,맑음,-2.2,37,-15.1,-7.9,0.0,0.0,0.0,0.0,0,1026.3,1022.0,0,0,0,0,,14.6,320,29.2,0.0,0.0,0.0,0.0
2023-03-02T05:00,2023-03-02,5,2023,3,2,맑음,-3.0,38,-15.2,-8.5,0.0,0.0,0.0,0.0,0,1026.9,1022.6,0,0,0,0,,13.2,313,24.5,0.0,0.0,0.0,0.0
2023-03-02T06:00,2023-03-02,6,2023,3,2,맑음,-3.5,40,-15.1,-9.1,0.0,0.0,0.0,0.0,0,1027.4,1023.1,0,0,0,0,,13.3,308,22.3,0.0,0.0,0.0,0.0
2023-03-02T07:00,2023-03-02,7,2023,3,2,맑음,-4.0,42,-14.9,-9.3,0.0,0.0,0.0,0.0,0,1027.9,1023.6,0,0,0,0,,12.1,307,22.7,0.0,0.0,0.0,0.0
2023-03-02T08:00,2023-03-02,8,2023,3,2,맑음,-3.1,44,-13.8,-8.6,0.0,0.0,0.0,0.0,0,1028.6,1024.3,0,0,0,0,,13.3,308,20.9,46.0,21.0,25.0,3124.11
2023-03-02T09:00,2023-03-02,9,2023,3,2,맑음,-0.6,41,-12.2,-5.5,0.0,0.0,0.0,0.0,0,1029.4,1025.2,0,0,0,0,,10.6,298,24.8,219.0,142.0,77.0,3600.0
2023-03-02T10:00,2023-03-02,10,2023,3,2,맑음,1.6,33,-13.1,-3.8,0.0,0.0,0.0,0.0,0,1029.6,1025.4,0,0,0,0,,13.5,316,27.4,412.0,308.0,104.0,3600.0
2023-03-02T11:00,2023-03-02,11,2023,3,2,맑음,3.0,29,-13.5,-2.3,0.0,0.0,0.0,0.0,0,1029.7,1025.5,0,0,0,0,,13.3,322,29.2,576.0,453.0,123.0,3600.0
2023-03-02T12:00,2023-03-02,12,2023,3,2,맑음,4.1,26,-13.8,-0.3,0.0,0.0,0.0,0.0,0,1029.5,1025.3,0,0,0,0,,11.5,321,28.8,688.0,556.0,132.0,3600.0
2023-03-02T13:00,2023-03-02,13,2023,3,2,맑음,5.1,25,-13.6,1.0,0.0,0.0,0.0,0.0,0,1028.7,1024.5,0,0,0,0,,11.2,312,26.6,737.0,602.0,135.0,3600.0
2023-03-02T14:00,2023-03-02,14,2023,3,2,맑음,5.7,25,-12.8,1.4,0.0,0.0,0.0,0.0,0,1027.6,1023.5,0,0,0,0,,12.5,303,28.1,717.0,586.0,131.0,3600.0
2023-03-02T15:00,2023-03-02,15,2023,3,2,맑음,5.9,26,-12.2,0.9,0.0,0.0,0.0,0.0,0,1027.2,1023.1,0,0,0,0,,14.0,293,29.5,632.0,507.0,125.0,3600.0
2023-03-02T16:00,2023-03-02,16,2023,3,2,맑음,5.4,30,-10.9,-0.2,0.0,0.0,0.0,0.0,0,1027.5,1023.4,0,0,0,0,,15.9,274,31.0,491.0,378.0,113.0,3600.0
2023-03-02T17:00,2023-03-02,17,2023,3,2,맑음,4.2,38,-8.9,-1.7,0.0,0.0,0.0,0.0,0,1027.5,1023.3,0,0,0,0,,18.8,253,33.8,308.0,216.0,92.0,3600.0
2023-03-02T18:00,2023-03-02,18,2023,3,2,맑음,2.8,44,-8.4,-2.7,0.0,0.0,0.0,0.0,0,1027.6,1023.4,0,0,0,0,,16.3,242,34.2,119.0,64.0,55.0,3600.0
2023-03-02T19:00,2023-03-02,19,2023,3,2,맑음,1.3,53,-7.3,-3.6,0.0,0.0,0.0,0.0,0,1028.0,1023.8,0,0,0,0,,12.9,247,27.7,6.0,1.0,5.0,0.0
2023-03-02T20:00,2023-03-02,20,2023,3,2,맑음,0.1,56,-7.7,-4.1,0.0,0.0,0.0,0.0,0,1028.6,1024.4,0,0,0,0,,7.4,284,21.2,0.0,0.0,0.0,0.0
2023-03-02T21:00,2023-03-02,21,2023,3,2,맑음,-1.9,67,-7.2,-6.2,0.0,0.0,0.0,0.0,0,1028.9,1024.6,0,0,0,0,,8.9,284,12.2,0.0,0.0,0.0,0.0
2023-03-02T22:00,2023-03-02,22,2023,3,2,맑음,-2.3,66,-7.9,-6.8,0.0,0.0,0.0,0.0,0,1029.2,1024.9,0,0,0,0,,9.2,296,11.2,0.0,0.0,0.0,0.0
2023-03-02T23:00,2023-03-02,23,2023,3,2,맑음,-2.4,60,-9.1,-6.7,0.0,0.0,0.0,0.0,0,1029.1,1024.8,0,0,0,0,,7.9,317,10.8,0.0,0.0,0.0,0.0
2023-03-03T00:00,2023-03-03,0,2023,3,3,맑음,-3.7,63,-9.6,-8.3,0.0,0.0,0.0,0.0,0,1029.4,1025.1,0,0,0,0,,9.7,312,11.2,0.0,0.0,0.0,0.0
2023-03-03T01:00,2023-03-03,1,2023,3,3,맑음,-3.0,60,-9.8,-7.4,0.0,0.0,0.0,0.0,0,1029.5,1025.2,0,0,0,0,,7.6,355,11.9,0.0,0.0,0.0,0.0
2023-03-03T02:00,2023-03-03,2,2023,3,3,맑음,-3.7,65,-9.4,-7.2,0.0,0.0,0.0,0.0,0,1029.0,1024.7,0,0,0,0,,1.8,79,9.0,0.0,0.0,0.0,0.0
2023-03-03T03:00,2023-03-03,3,2023,3,3,맑음,-3.7,65,-9.3,-7.2,0.0,0.0,0.0,0.0,0,1028.4,1024.1,0,0,0,0,,2.3,108,4.7,0.0,0.0,0.0,0.0
2023-03-03T04:00,2023-03-03,4,2023,3,3,맑음,-4.2,69,-9.0,-8.2,0.0,0.0,0.0,0.0,0,1027.8,1023.5,0,0,0,0,,5.5,113,9.4,0.0,0.0,0.0,0.0
2023-03-03T05:00,2023-03-03,5,2023,3,3,맑음,-4.1,74,-8.0,-8.2,0.0,0.0,0.0,0.0,0,1027.9,1023.6,0,0,0,0,,6.9,118,11.5,0.0,0.0,0.0,0.0
2023-03-03T06:00,2023-03-03,6,2023,3,3,맑음,-3.7,81,-6.4,-7.8,0.0,0.0,0.0,0.0,0,1027.9,1023.6,0,0,0,0,,8.7,135,14.0,0.0,0.0,0.0,0.0
2023-03-03T07:00,2023-03-03,7,2023,3,3,맑음,-3.2,87,-5.1,-7.4,0.0,0.0,0.0,0.0,0,1028.0,1023.7,0,0,0,0,,9.9,147,15.8,0.0,0.0,0.0,0.0
2023-03-03T08:00,2023-03-03,8,2023,3,3,맑음,-1.3,79,-4.6,-5.8,0.0,0.0,0.0,0.0,0,1028.1,1023.8,0,0,0,0,,12.4,144,19.4,45.0,19.0,26.0,3207.8
2023-03-03T09:00,2023-03-03,9,2023,3,3,맑음,1.1,66,-4.5,-3.0,0.0,0.0,0.0,0.0,0,1029.1,1024.9,0,0,0,0,,9.4,130,20.5,209.0,129.0,80.0,3600.0
2023-03-03T10:00,2023-03-03,10,2023,3,3,맑음,4.4,56,-3.7,0.3,0.0,0.0,0.0,0.0,0,1028.9,1024.7,0,0,0,0,,10.2,172,22.7,396.0,285.0,111.0,3600.0
2023-03-03T11:00,2023-03-03,11,2023,3,3,맑음,6.4,53,-2.5,1.9,0.0,0.0,0.0,0.0,0,1028.7,1024.6,0,0,0,0,,13.8,213,27.7,554.0,425.0,129.0,3600.0
2023-03-03T12:00,2023-03-03,12,2023,3,3,맑음,7.7,53,-1.5,3.5,0.0,0.0,0.0,0.0,0,1028.0,1023.9,0,0,0,0,,16.6,231,33.1,661.0,521.0,140.0,3600.0
2023-03-03T13:00,2023-03-03,13,2023,3,3,맑음,8.6,52,-0.8,4.4,0.0,0.0,0.0,0.0,0,1027.4,1023.3,2,2,0,0,,18.9,235,36.4,708.0,565.0,143.0,3600.0
2023-03-03T14:00,2023-03-03,14,2023,3,3,맑음,8.9,53,-0.1,4.6,0.0,0.0,0.0,0.0,0,1026.3,1022.2,6,6,0,0,,19.2,240,37.4,669.0,495.0,174.0,3600.0
2023-03-03T15:00,2023-03-03,15,2023,3,3,맑음,8.9,55,0.4,4.3,0.0,0.0,0.0,0.0,0,1026.0,1021.9,5,5,0,0,,18.8,241,36.7,582.0,413.0,169.0,3600.0
