date,year,month,day,day_of_week,is_weekend,is_holiday,holiday_name,is_substitute_holiday,is_holiday_or_weekend,is_long_weekend,daily_parking_count,daily_usage_minutes,avg_stay_minutes
2024-05-25,2024,5,25,Saturday,True,False,,False,True,False,3100,297748,96.05
2024-05-26,2024,5,26,Sunday,True,False,,False,True,False,1821,122575,67.31
2024-05-27,2024,5,27,Monday,False,False,,False,False,False,1798,105379,58.61
2024-05-28,2024,5,28,Tuesday,False,False,,False,False,False,2086,141633,67.9
2024-05-29,2024,5,29,Wednesday,False,False,,False,False,False,2064,144856,70.18
2024-05-30,2024,5,30,Thursday,False,False,,False,False,False,1768,122783,69.45
2024-05-31,2024,5,31,Friday,False,False,,False,False,False,2316,150483,64.98
2024-06-01,2024,6,1,Saturday,True,False,,False,True,False,4711,340856,72.35
2024-06-03,2024,6,3,Monday,False,False,,False,False,False,440,17262,39.23
2024-06-04,2024,6,4,Tuesday,False,False,,False,False,False,1923,108498,56.42
2024-06-05,2024,6,5,Wednesday,False,False,,False,False,False,2119,115738,54.62
2024-06-06,2024,6,6,Thursday,False,True,현충일,False,True,False,2869,276505,96.38
2024-06-07,2024,6,7,Friday,False,False,,False,False,False,2001,130852,65.39
2024-06-08,2024,6,8,Saturday,True,False,,False,True,False,2011,144306,71.76
2024-06-09,2024,6,9,Sunday,True,False,,False,True,False,2737,283801,103.69
2024-06-10,2024,6,10,Monday,False,False,,False,False,False,1794,108027,60.22
2024-06-11,2024,6,11,Tuesday,False,False,,False,False,False,1551,82436,53.15
2024-06-12,2024,6,12,Wednesday,False,False,,False,False,False,1593,89289,56.05
2024-06-13,2024,6,13,Thursday,False,False,,False,False,False,2147,121224,56.46
2024-06-14,2024,6,14,Friday,False,False,,False,False,False,2208,122535,55.5
2024-06-15,2024,6,15,Saturday,True,False,,False,True,False,4097,398638,97.3
2024-06-16,2024,6,16,Sunday,True,False,,False,True,False,3487,319548,91.64
2024-06-17,2024,6,17,Monday,False,False,,False,False,False,1857,91970,49.53
2024-06-18,2024,6,18,Tuesday,False,False,,False,False,False,1856,103255,55.63
2024-06-19,2024,6,19,Wednesday,False,False,,False,False,False,1995,100098,50.17
2024-06-20,2024,6,20,Thursday,False,False,,False,False,False,1917,107965,56.32
2024-06-21,2024,6,21,Friday,False,False,,False,False,False,2076,124345,59.9
2024-06-22,2024,6,22,Saturday,True,False,,False,True,False,1892,133060,70.33
2024-06-23,2024,6,23,Sunday,True,False,,False,True,False,2575,265375,103.06
2024-06-24,2024,6,24,Monday,False,False,,False,False,False,1627,85091,52.3
2024-06-25,2024,6,25,Tuesday,False,False,,False,False,False,1808,103248,57.11
2024-06-26,2024,6,26,Wednesday,False,False,,False,False,False,1780,109090,61.29
2024-06-27,2024,6,27,Thursday,False,False,,False,False,False,1781,107181,60.18
2024-06-28,2024,6,28,Friday,False,False,,False,False,False,2085,115856,55.57
2024-06-29,2024,6,29,Saturday,True,False,,False,True,False,2152,213045,99.0
2024-06-30,2024,6,30,Sunday,True,False,,False,True,False,1383,88942,64.31
2024-07-01,2024,7,1,Monday,False,False,,False,False,False,1643,79528,48.4
2024-07-02,2024,7,2,Tuesday,False,False,,False,False,False,1230,43925,35.71
2024-07-03,2024,7,3,Wednesday,False,False,,False,False,False,1425,67972,47.7
2024-07-04,2024,7,4,Thursday,False,False,,False,False,False,1515,81359,53.7
2024-07-05,2024,7,5,Friday,False,False,,False,False,False,1549,85120,54.95
2024-07-06,2024,7,6,Saturday,True,False,,False,True,False,1711,128092,74.86
2024-07-07,2024,7,7,Sunday,True,False,,False,True,False,1825,176143,96.52
2024-07-08,2024,7,8,Monday,False,False,,False,False,False,1351,51988,38.48
2024-07-09,2024,7,9,Tuesday,False,False,,False,False,False,1161,52417,45.15
2024-07-10,2024,7,10,Wednesday,False,False,,False,False,False,1368,70721,51.7
2024-07-11,2024,7,11,Thursday,False,False,,False,False,False,1618,88582,54.75
2024-07-12,2024,7,12,Friday,False,False,,False,False,False,1764,109108,61.85
2024-07-13,2024,7,13,Saturday,True,False,,False,True,False,2318,211380,91.19
2024-07-14,2024,7,14,Sunday,True,False,,False,True,False,2185,224403,102.7
2024-07-15,2024,7,15,Monday,False,False,,False,False,False,1576,73789,46.82
2024-07-16,2024,7,16,Tuesday,False,False,,False,False,False,1393,57822,41.51
2024-07-17,2024,7,17,Wednesday,False,False,,False,False,False,1419,43241,30.47
2024-07-18,2024,7,18,Thursday,False,False,,False,False,False,1099,40811,37.13
2024-07-19,2024,7,19,Friday,False,False,,False,False,False,1424,67819,47.63
2024-07-20,2024,7,20,Saturday,True,False,,False,True,False,1272,71004,55.82
2024-07-21,2024,7,21,Sunday,True,False,,False,True,False,1415,87165,61.6
2024-07-22,2024,7,22,Monday,False,False,,False,False,False,1293,47837,37.0
2024-07-23,2024,7,23,Tuesday,False,False,,False,False,False,1257,67591,53.77
2024-07-24,2024,7,24,Wednesday,False,False,,False,False,False,1390,70156,50.47
2024-07-25,2024,7,25,Thursday,False,False,,False,False,False,1418,80723,56.93
2024-07-26,2024,7,26,Friday,False,False,,False,False,False,1483,75305,50.78
2024-07-27,2024,7,27,Saturday,True,False,,False,True,False,1479,99754,67.45
2024-07-28,2024,7,28,Sunday,True,False,,False,True,False,1661,113870,68.56
2024-07-29,2024,7,29,Monday,False,False,,False,False,False,1537,87736,57.08
2024-07-30,2024,7,30,Tuesday,False,False,,False,False,False,1517,72635,47.88
2024-07-31,2024,7,31,Wednesday,False,False,,False,False,False,1778,102057,57.4
2024-08-01,2024,8,1,Thursday,False,False,,False,False,False,1513,67720,44.76
2024-08-02,2024,8,2,Friday,False,False,,False,False,False,1701,123366,72.53
2024-08-03,2024,8,3,Saturday,True,False,,False,True,False,2193,200959,91.64
2024-08-04,2024,8,4,Sunday,True,False,,False,True,False,1723,147307,85.49
2024-08-05,2024,8,5,Monday,False,False,,False,False,False,1490,81358,54.6
2024-08-06,2024,8,6,Tuesday,False,False,,False,False,False,1487,78812,53.0
2024-08-07,2024,8,7,Wednesday,False,False,,False,False,False,1438,78172,54.36
2024-08-08,2024,8,8,Thursday,False,False,,False,False,False,1695,102447,60.44
2024-08-09,2024,8,9,Friday,False,False,,False,False,False,1898,123945,65.3
2024-08-10,2024,8,10,Saturday,True,False,,False,True,False,2401,219687,91.5
2024-08-11,2024,8,11,Sunday,True,False,,False,True,False,2164,215957,99.8
2024-08-12,2024,8,12,Monday,False,False,,False,False,False,1772,90418,51.03
2024-08-13,2024,8,13,Tuesday,False,False,,False,False,False,1572,93053,59.19
2024-08-14,2024,8,14,Wednesday,False,False,,False,False,False,1708,94911,55.57
2024-08-15,2024,8,15,Thursday,False,True,광복절,False,True,False,2148,229335,106.77
2024-08-16,2024,8,16,Friday,False,False,,False,False,False,1773,128904,72.7
2024-08-17,2024,8,17,Saturday,True,False,,False,True,False,2234,221744,99.26
2024-08-18,2024,8,18,Sunday,True,False,,False,True,False,2099,198294,94.47
2024-08-19,2024,8,19,Monday,False,False,,False,False,False,1511,55592,36.79
2024-08-20,2024,8,20,Tuesday,False,False,,False,False,False,1510,66404,43.98
2024-08-21,2024,8,21,Wednesday,False,False,,False,False,False,1495,55724,37.27
2024-08-22,2024,8,22,Thursday,False,False,,False,False,False,1484,66224,44.63
2024-08-23,2024,8,23,Friday,False,False,,False,False,False,1812,84288,46.52
2024-08-24,2024,8,24,Saturday,True,False,,False,True,False,1920,136265,70.97
2024-08-25,2024,8,25,Sunday,True,False,,False,True,False,1703,121474,71.33
2024-08-26,2024,8,26,Monday,False,False,,False,False,False,1812,71943,39.7
2024-08-27,2024,8,27,Tuesday,False,False,,False,False,False,1831,69764,38.1
2024-08-28,2024,8,28,Wednesday,False,False,,False,False,False,1778,67560,38.0
2024-08-29,2024,8,29,Thursday,False,False,,False,False,False,1808,82815,45.8
2024-08-30,2024,8,30,Friday,False,False,,False,False,False,2278,93734,41.15
2024-08-31,2024,8,31,Saturday,True,False,,False,True,False,2353,167250,71.08
2024-09-01,2024,9,1,Sunday,True,False,,False,True,False,2183,198453,90.91
2024-09-02,2024,9,2,Monday,False,False,,False,False,False,1830,82458,45.06
2024-09-03,2024,9,3,Tuesday,False,False,,False,False,False,1871,101671,54.34
2024-09-04,2024,9,4,Wednesday,False,False,,False,False,False,1906,86802,45.54
2024-09-05,2024,9,5,Thursday,False,False,,False,False,False,2088,123293,59.05
2024-09-06,2024,9,6,Friday,False,False,,False,False,False,2249,116176,51.66
2024-09-07,2024,9,7,Saturday,True,False,,False,True,False,4533,215429,47.52
2024-09-08,2024,9,8,Sunday,True,False,,False,True,False,4690,347237,74.04
2024-09-09,2024,9,9,Monday,False,False,,False,False,False,1883,87728,46.59
2024-09-10,2024,9,10,Tuesday,False,False,,False,False,False,1790,67770,37.86
2024-09-11,2024,9,11,Wednesday,False,False,,False,False,False,1945,82556,42.45
2024-09-12,2024,9,12,Thursday,False,False,,False,False,False,1714,64834,37.83
2024-09-13,2024,9,13,Friday,False,False,,False,False,False,1601,70849,44.25
2024-09-14,2024,9,14,Saturday,True,False,,False,True,True,2009,129119,64.27
2024-09-15,2024,9,15,Sunday,True,False,,False,True,True,1926,130263,67.63
2024-09-16,2024,9,16,Monday,False,True,추석,False,True,True,2119,130145,61.42
2024-09-17,2024,9,17,Tuesday,False,True,추석연휴,False,True,True,1970,105604,53.61
2024-09-18,2024,9,18,Wednesday,False,True,추석연휴,False,True,True,1726,117885,68.3
2024-09-19,2024,9,19,Thursday,False,False,,False,False,False,1550,79093,51.03
2024-09-20,2024,9,20,Friday,False,False,,False,False,False,1552,66397,42.78
2024-09-21,2024,9,21,Saturday,True,False,,False,True,False,4008,316973,79.09
2024-09-22,2024,9,22,Sunday,True,False,,False,True,False,4411,260877,59.14
2024-09-23,2024,9,23,Monday,False,False,,False,False,False,2349,121969,51.92
2024-09-24,2024,9,24,Tuesday,False,False,,False,False,False,1488,29610,19.9
2024-09-25,2024,9,25,Wednesday,False,False,,False,False,False,1411,85794,60.8
2024-09-26,2024,9,26,Thursday,False,False,,False,False,False,2476,156008,63.01
2024-09-27,2024,9,27,Friday,False,False,,False,False,False,2915,201302,69.06
2024-09-28,2024,9,28,Saturday,True,False,,False,True,False,5061,433205,85.6
2024-09-29,2024,9,29,Sunday,True,False,,False,True,False,3998,230363,57.62
2024-09-30,2024,9,30,Monday,False,False,,False,False,False,2465,135317,54.9
2024-10-01,2024,10,1,Tuesday,False,False,,False,False,False,2312,186400,80.62
2024-10-02,2024,10,2,Wednesday,False,False,,False,False,False,2213,99021,44.75
2024-10-03,2024,10,3,Thursday,False,True,개천절,False,True,False,3120,309997,99.36
2024-10-04,2024,10,4,Friday,False,False,,False,False,False,2045,128435,62.8
2024-10-05,2024,10,5,Saturday,True,False,,False,True,False,3224,270065,83.77
2024-10-06,2024,10,6,Sunday,True,False,,False,True,False,1878,167278,89.07
2024-10-07,2024,10,7,Monday,False,False,,False,False,False,1926,110875,57.57
2024-10-08,2024,10,8,Tuesday,False,False,,False,False,False,1838,87031,47.35
2024-10-09,2024,10,9,Wednesday,False,True,한글날,False,True,False,3382,372716,110.21
2024-10-10,2024,10,10,Thursday,False,False,,False,False,False,2191,143112,65.32
2024-10-11,2024,10,11,Friday,False,False,,False,False,False,2526,157635,62.4
2024-10-12,2024,10,12,Saturday,True,False,,False,True,False,4146,284640,68.65
2024-10-13,2024,10,13,Sunday,True,False,,False,True,False,3900,360223,92.36
2024-10-14,2024,10,14,Monday,False,False,,False,False,False,2158,123499,57.23
2024-10-15,2024,10,15,Tuesday,False,False,,False,False,False,1816,93081,51.26
2024-10-16,2024,10,16,Wednesday,False,False,,False,False,False,2058,119313,57.98
2024-10-17,2024,10,17,Thursday,False,False,,False,False,False,2187,143580,65.65
2024-10-18,2024,10,18,Friday,False,False,,False,False,False,1620,69886,43.14
2024-10-19,2024,10,19,Saturday,True,False,,False,True,False,2506,219359,87.53
2024-10-20,2024,10,20,Sunday,True,False,,False,True,False,3071,306369,99.76
2024-10-21,2024,10,21,Monday,False,False,,False,False,False,1635,86245,52.75
2024-10-22,2024,10,22,Tuesday,False,False,,False,False,False,1475,50192,34.03
2024-10-23,2024,10,23,Wednesday,False,False,,False,False,False,1832,89210,48.7
2024-10-24,2024,10,24,Thursday,False,False,,False,False,False,1824,99925,54.78
2024-10-25,2024,10,25,Friday,False,False,,False,False,False,2231,133091,59.66
2024-10-26,2024,10,26,Saturday,True,False,,False,True,False,3356,350067,104.31
2024-10-27,2024,10,27,Sunday,True,False,,False,True,False,2344,226831,96.77
2024-10-28,2024,10,28,Monday,False,False,,False,False,False,1957,100866,51.54
2024-10-29,2024,10,29,Tuesday,False,False,,False,False,False,1907,103966,54.52
2024-10-30,2024,10,30,Wednesday,False,False,,False,False,False,2102,122836,58.44
2024-10-31,2024,10,31,Thursday,False,False,,False,False,False,2162,115389,53.37
2024-11-01,2024,11,1,Friday,False,False,,False,False,False,1882,93634,49.75
2024-11-02,2024,11,2,Saturday,True,False,,False,True,False,2508,208239,83.03
2024-11-03,2024,11,3,Sunday,True,False,,False,True,False,2554,234502,91.82
2024-11-04,2024,11,4,Monday,False,False,,False,False,False,1846,93939,50.89
2024-11-05,2024,11,5,Tuesday,False,False,,False,False,False,1749,88501,50.6
2024-11-06,2024,11,6,Wednesday,False,False,,False,False,False,1828,87719,47.99
2024-11-07,2024,11,7,Thursday,False,False,,False,False,False,1769,91622,51.79
2024-11-08,2024,11,8,Friday,False,False,,False,False,False,1790,91355,51.04
2024-11-09,2024,11,9,Saturday,True,False,,False,True,False,2104,179016,85.08
2024-11-10,2024,11,10,Sunday,True,False,,False,True,False,2253,191212,84.87
2024-11-11,2024,11,11,Monday,False,False,,False,False,False,1854,98344,53.04
2024-11-12,2024,11,12,Tuesday,False,False,,False,False,False,1476,54398,36.86
2024-11-13,2024,11,13,Wednesday,False,False,,False,False,False,1820,87332,47.98
2024-11-14,2024,11,14,Thursday,False,False,,False,False,False,1497,81955,54.75
2024-11-15,2024,11,15,Friday,False,False,,False,False,False,1760,92101,52.33
2024-11-16,2024,11,16,Saturday,True,False,,False,True,False,1790,130135,72.7
2024-11-17,2024,11,17,Sunday,True,False,,False,True,False,1691,130832,77.37
2024-11-18,2024,11,18,Monday,False,False,,False,False,False,1563,63681,40.74
2024-11-19,2024,11,19,Tuesday,False,False,,False,False,False,1536,62518,40.7
2024-11-20,2024,11,20,Wednesday,False,False,,False,False,False,1544,66256,42.91
2024-11-21,2024,11,21,Thursday,False,False,,False,False,False,1540,73755,47.89
2024-11-22,2024,11,22,Friday,False,False,,False,False,False,1779,74910,42.11
2024-11-23,2024,11,23,Saturday,True,False,,False,True,False,1861,133825,71.91
2024-11-24,2024,11,24,Sunday,True,False,,False,True,False,1597,126377,79.13
2024-11-25,2024,11,25,Monday,False,False,,False,False,False,1746,68437,39.2
2024-11-26,2024,11,26,Tuesday,False,False,,False,False,False,1299,42871,33.0
2024-11-27,2024,11,27,Wednesday,False,False,,False,False,False,1232,40707,33.04
2024-11-28,2024,11,28,Thursday,False,False,,False,False,False,1104,43185,39.12
2024-11-29,2024,11,29,Friday,False,False,,False,False,False,1479,48273,32.64
2024-11-30,2024,11,30,Saturday,True,False,,False,True,False,1432,68637,47.93
2024-12-01,2024,12,1,Sunday,True,False,,False,True,False,1152,86294,74.91
2024-12-02,2024,12,2,Monday,False,False,,False,False,False,1458,46295,31.75
2024-12-03,2024,12,3,Tuesday,False,False,,False,False,False,1513,54717,36.16
2024-12-04,2024,12,4,Wednesday,False,False,,False,False,False,1348,57073,42.34
2024-12-05,2024,12,5,Thursday,False,False,,False,False,False,1562,55865,35.77
2024-12-06,2024,12,6,Friday,False,False,,False,False,False,1744,64912,37.22
2024-12-07,2024,12,7,Saturday,True,False,,False,True,False,1465,85191,58.15
2024-12-08,2024,12,8,Sunday,True,False,,False,True,False,1164,76232,65.49
2024-12-09,2024,12,9,Monday,False,False,,False,False,False,1417,47570,33.57
2024-12-10,2024,12,10,Tuesday,False,False,,False,False,False,1367,32457,23.74
2024-12-11,2024,12,11,Wednesday,False,False,,False,False,False,1301,40671,31.26
2024-12-12,2024,12,12,Thursday,False,False,,False,False,False,1384,36949,26.7
2024-12-13,2024,12,13,Friday,False,False,,False,False,False,1249,47698,38.19
2024-12-14,2024,12,14,Saturday,True,False,,False,True,False,1152,58804,51.05
2024-12-15,2024,12,15,Sunday,True,False,,False,True,False,1019,58259,57.17
2024-12-16,2024,12,16,Monday,False,False,,False,False,False,1416,43152,30.47
2024-12-17,2024,12,17,Tuesday,False,False,,False,False,False,1362,42410,31.14
2024-12-18,2024,12,18,Wednesday,False,False,,False,False,False,1448,45995,31.76
2024-12-19,2024,12,19,Thursday,False,False,,False,False,False,1397,39430,28.22
2024-12-20,2024,12,20,Friday,False,False,,False,False,False,1185,47088,39.74
2024-12-21,2024,12,21,Saturday,True,False,,False,True,False,1097,50169,45.73
2024-12-22,2024,12,22,Sunday,True,False,,False,True,False,890,44730,50.26
2024-12-23,2024,12,23,Monday,False,False,,False,False,False,1243,40397,32.5
2024-12-24,2024,12,24,Tuesday,False,False,,False,False,False,1598,48072,30.08
2024-12-25,2024,12,25,Wednesday,False,True,크리스마스,False,True,False,1071,65877,61.51
2024-12-26,2024,12,26,Thursday,False,False,,False,False,False,1274,43559,34.19
2024-12-27,2024,12,27,Friday,False,False,,False,False,False,1211,41233,34.05
2024-12-28,2024,12,28,Saturday,True,False,,False,True,False,1047,51418,49.11
2024-12-29,2024,12,29,Sunday,True,False,,False,True,False,848,50453,59.5
2024-12-30,2024,12,30,Monday,False,False,,False,False,False,983,48500,49.34
2024-12-31,2024,12,31,Tuesday,False,False,,False,False,False,1187,43260,36.44
2025-01-01,2025,1,1,Wednesday,False,True,신정,False,True,False,1375,67991,49.45
2025-01-02,2025,1,2,Thursday,False,False,,False,False,False,1234,29480,23.89
2025-01-03,2025,1,3,Friday,False,False,,False,False,False,1280,38961,30.44
2025-01-04,2025,1,4,Saturday,True,False,,False,True,False,1068,57938,54.25
2025-01-05,2025,1,5,Sunday,True,False,,False,True,False,721,31605,43.83
2025-01-06,2025,1,6,Monday,False,False,,False,False,False,1004,31297,31.17
2025-01-07,2025,1,7,Tuesday,False,False,,False,False,False,1090,31352,28.76
2025-01-08,2025,1,8,Wednesday,False,False,,False,False,False,874,30523,34.92
2025-01-09,2025,1,9,Thursday,False,False,,False,False,False,1079,25661,23.78
2025-01-10,2025,1,10,Friday,False,False,,False,False,False,1261,33988,26.95
2025-01-11,2025,1,11,Saturday,True,False,,False,True,False,989,45038,45.54
2025-01-12,2025,1,12,Sunday,True,False,,False,True,False,871,45363,52.08
2025-01-13,2025,1,13,Monday,False,False,,False,False,False,1125,33339,29.63
2025-01-14,2025,1,14,Tuesday,False,False,,False,False,False,1172,29574,25.23
2025-01-15,2025,1,15,Wednesday,False,False,,False,False,False,1261,33065,26.22
2025-01-16,2025,1,16,Thursday,False,False,,False,False,False,1233,32588,26.43
2025-01-17,2025,1,17,Friday,False,False,,False,False,False,1356,47082,34.72
2025-01-18,2025,1,18,Saturday,True,False,,False,True,False,1296,69397,53.55
2025-01-19,2025,1,19,Sunday,True,False,,False,True,False,936,59576,63.65
2025-01-20,2025,1,20,Monday,False,False,,False,False,False,1226,37510,30.6
2025-01-21,2025,1,21,Tuesday,False,False,,False,False,False,1193,36148,30.3
2025-01-22,2025,1,22,Wednesday,False,False,,False,False,False,1262,38400,30.43
2025-01-23,2025,1,23,Thursday,False,False,,False,False,False,1409,36628,26.0
2025-01-24,2025,1,24,Friday,False,False,,False,False,False,1451,47678,32.86
2025-01-25,2025,1,25,Saturday,True,False,,False,True,True,1127,76598,67.97
2025-01-26,2025,1,26,Sunday,True,False,,False,True,True,1199,82942,69.18
2025-01-27,2025,1,27,Monday,False,True,설날,False,True,True,722,30556,42.32
2025-01-28,2025,1,28,Tuesday,False,True,설날,False,True,True,643,10571,16.44
2025-01-29,2025,1,29,Wednesday,False,True,설날,False,True,True,808,6738,8.34
2025-01-30,2025,1,30,Thursday,False,True,설날연휴,False,True,True,807,9555,11.84
2025-01-31,2025,1,31,Friday,False,False,,False,False,False,717,42327,59.03
2025-02-01,2025,2,1,Saturday,True,False,,False,True,False,999,60623,60.68
2025-02-02,2025,2,2,Sunday,True,False,,False,True,False,1016,61042,60.08
2025-02-03,2025,2,3,Monday,False,False,,False,False,False,1212,28947,23.88
2025-02-04,2025,2,4,Tuesday,False,False,,False,False,False,1276,31316,24.54
2025-02-05,2025,2,5,Wednesday,False,False,,False,False,False,1226,29277,23.88
2025-02-06,2025,2,6,Thursday,False,False,,False,False,False,1299,32332,24.89
2025-02-07,2025,2,7,Friday,False,False,,False,False,False,1012,31387,31.01
2025-02-08,2025,2,8,Saturday,True,False,,False,True,False,745,37445,50.26
2025-02-09,2025,2,9,Sunday,True,False,,False,True,False,891,40930,45.94
2025-02-10,2025,2,10,Monday,False,False,,False,False,False,1239,32996,26.63
2025-02-11,2025,2,11,Tuesday,False,False,,False,False,False,1362,35253,25.88
2025-02-12,2025,2,12,Wednesday,False,False,,False,False,False,1008,28945,28.72
2025-02-13,2025,2,13,Thursday,False,False,,False,False,False,1401,38868,27.74
2025-02-14,2025,2,14,Friday,False,False,,False,False,False,1493,47998,32.15
2025-02-15,2025,2,15,Saturday,True,False,,False,True,False,1267,79446,62.7
2025-02-16,2025,2,16,Sunday,True,False,,False,True,False,1204,85563,71.07
2025-02-17,2025,2,17,Monday,False,False,,False,False,False,1367,37814,27.66
2025-02-18,2025,2,18,Tuesday,False,False,,False,False,False,1356,36285,26.76
2025-02-19,2025,2,19,Wednesday,False,False,,False,False,False,1320,36424,27.59
2025-02-20,2025,2,20,Thursday,False,False,,False,False,False,1335,36330,27.21
2025-02-21,2025,2,21,Friday,False,False,,False,False,False,1394,42486,30.48
2025-02-22,2025,2,22,Saturday,True,False,,False,True,False,1331,66208,49.74
2025-02-23,2025,2,23,Sunday,True,False,,False,True,False,1059,60566,57.19
2025-02-24,2025,2,24,Monday,False,False,,False,False,False,1395,36390,26.09
2025-02-25,2025,2,25,Tuesday,False,False,,False,False,False,1471,52906,35.97
2025-02-26,2025,2,26,Wednesday,False,False,,False,False,False,1557,55035,35.35
2025-02-27,2025,2,27,Thursday,False,False,,False,False,False,1575,62829,39.89
2025-02-28,2025,2,28,Friday,False,False,,False,False,False,1453,70640,48.62
2025-03-01,2025,3,1,Saturday,True,True,삼일절,False,True,True,1324,87970,66.44
2025-03-02,2025,3,2,Sunday,True,False,,False,True,True,1108,57093,51.53
2025-03-03,2025,3,3,Monday,False,True,삼일절대체공휴일,False,True,True,1164,75119,64.54
2025-03-04,2025,3,4,Tuesday,False,False,,False,False,False,1157,28959,25.03
2025-03-05,2025,3,5,Wednesday,False,False,,False,False,False,1494,43856,29.35
2025-03-06,2025,3,6,Thursday,False,False,,False,False,False,1480,42876,28.97
2025-03-07,2025,3,7,Friday,False,False,,False,False,False,1515,59312,39.15
2025-03-08,2025,3,8,Saturday,True,False,,False,True,False,1583,105533,66.67
2025-03-09,2025,3,9,Sunday,True,False,,False,True,False,1786,148979,83.41
2025-03-10,2025,3,10,Monday,False,False,,False,False,False,1490,52319,35.11
2025-03-11,2025,3,11,Tuesday,False,False,,False,False,False,1395,40436,28.99
2025-03-12,2025,3,12,Wednesday,False,False,,False,False,False,1245,47399,38.07
2025-03-13,2025,3,13,Thursday,False,False,,False,False,False,1703,63210,37.12
2025-03-14,2025,3,14,Friday,False,False,,False,False,False,1720,92993,54.07
2025-03-15,2025,3,15,Saturday,True,False,,False,True,False,2328,202009,86.77
2025-03-16,2025,3,16,Sunday,True,False,,False,True,False,1098,60721,55.3
2025-03-17,2025,3,17,Monday,False,False,,False,False,False,1449,54083,37.32
2025-03-18,2025,3,18,Tuesday,False,False,,False,False,False,1283,46868,36.53
2025-03-19,2025,3,19,Wednesday,False,False,,False,False,False,1566,62640,40.0
2025-03-20,2025,3,20,Thursday,False,False,,False,False,False,1831,76733,41.91
2025-03-21,2025,3,21,Friday,False,False,,False,False,False,1787,85882,48.06
2025-03-22,2025,3,22,Saturday,True,False,,False,True,False,2345,186919,79.71
2025-03-23,2025,3,23,Sunday,True,False,,False,True,False,2724,254202,93.32
2025-03-24,2025,3,24,Monday,False,False,,False,False,False,1730,75303,43.53
2025-03-25,2025,3,25,Tuesday,False,False,,False,False,False,1528,61127,40.0
2025-03-26,2025,3,26,Wednesday,False,False,,False,False,False,1756,87980,50.1
2025-03-27,2025,3,27,Thursday,False,False,,False,False,False,1616,73659,45.58
2025-03-28,2025,3,28,Friday,False,False,,False,False,False,1913,82244,42.99
2025-03-29,2025,3,29,Saturday,True,False,,False,True,False,1591,95916,60.29
2025-03-30,2025,3,30,Sunday,True,False,,False,True,False,1478,116062,78.53
2025-03-31,2025,3,31,Monday,False,False,,False,False,False,1734,69868,40.29
2025-04-01,2025,4,1,Tuesday,False,False,,False,False,False,1716,79186,46.15
2025-04-02,2025,4,2,Wednesday,False,False,,False,False,False,1480,67989,45.94
2025-04-03,2025,4,3,Thursday,False,False,,False,False,False,1803,107067,59.38
2025-04-04,2025,4,4,Friday,False,False,,False,False,False,1932,102477,53.04
2025-04-05,2025,4,5,Saturday,True,False,,False,True,False,1075,56617,52.67
2025-04-06,2025,4,6,Sunday,True,False,,False,True,False,2417,181728,75.19
2025-04-07,2025,4,7,Monday,False,False,,False,False,False,1889,90448,47.88
2025-04-08,2025,4,8,Tuesday,False,False,,False,False,False,1643,70322,42.8
2025-04-09,2025,4,9,Wednesday,False,False,,False,False,False,1561,68078,43.61
2025-04-10,2025,4,10,Thursday,False,False,,False,False,False,2194,99946,45.55
2025-04-11,2025,4,11,Friday,False,False,,False,False,False,2517,150067,59.62
2025-04-12,2025,4,12,Saturday,True,False,,False,True,False,1440,93118,64.67
2025-04-13,2025,4,13,Sunday,True,False,,False,True,False,651,32391,49.76
2025-04-14,2025,4,14,Monday,False,False,,False,False,False,1273,37845,29.73
2025-04-15,2025,4,15,Tuesday,False,False,,False,False,False,1280,77104,60.24
2025-04-16,2025,4,16,Wednesday,False,False,,False,False,False,1859,98154,52.8
2025-04-17,2025,4,17,Thursday,False,False,,False,False,False,1836,92568,50.42
2025-04-18,2025,4,18,Friday,False,False,,False,False,False,2141,110280,51.51
2025-04-19,2025,4,19,Saturday,True,False,,False,True,False,1390,78353,56.37
2025-04-20,2025,4,20,Sunday,True,False,,False,True,False,3755,336440,89.6
2025-04-21,2025,4,21,Monday,False,False,,False,False,False,1959,92313,47.12
2025-04-22,2025,4,22,Tuesday,False,False,,False,False,False,818,54116,66.16
2025-04-23,2025,4,23,Wednesday,False,False,,False,False,False,2244,148022,65.96
2025-04-24,2025,4,24,Thursday,False,False,,False,False,False,2156,134430,62.35
2025-04-25,2025,4,25,Friday,False,False,,False,False,False,2508,151718,60.49
2025-04-26,2025,4,26,Saturday,True,False,,False,True,False,4412,415974,94.28
2025-04-27,2025,4,27,Sunday,True,False,,False,True,False,3968,435330,109.71
2025-04-28,2025,4,28,Monday,False,False,,False,False,False,2224,118861,53.44
2025-04-29,2025,4,29,Tuesday,False,False,,False,False,False,2070,115549,55.82
2025-04-30,2025,4,30,Wednesday,False,False,,False,False,False,2359,112672,47.76
2025-05-01,2025,5,1,Thursday,False,False,,False,False,False,1165,77485,66.51
2025-05-02,2025,5,2,Friday,False,False,,False,False,False,1916,124399,64.93
2025-05-03,2025,5,3,Saturday,True,False,,False,True,True,1667,133385,80.01
2025-05-04,2025,5,4,Sunday,True,False,,False,True,True,3130,269269,86.03
2025-05-05,2025,5,5,Monday,False,True,어린이날,False,True,True,2012,182910,90.91
2025-05-06,2025,5,6,Tuesday,False,True,대체공휴일,True,True,True,2428,240602,99.09
